Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 99															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000099001			image/tiff				90454596 Bytes	3407	8848	1194438398	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000099001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1872	1872	1873.jp2	/asm0015/image/1873.jp2
Page 100															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000100001			image/tiff				91006016 Bytes	3427	8850	3835252282	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000100001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1873	1873	1874.jp2	/asm0015/image/1874.jp2
Page 101															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000101001			image/tiff				91813728 Bytes	3468	8823	1978036782	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000101001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1874	1874	1875.jp2	/asm0015/image/1875.jp2
Page 102															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000102001			image/tiff				90842964 Bytes	3417	8860	1069089969	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000102001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1875	1875	1876.jp2	/asm0015/image/1876.jp2
Page 103															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000103001			image/tiff				91235860 Bytes	3445	8826	2777901828	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000103001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1876	1876	1877.jp2	/asm0015/image/1877.jp2
Page 104															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000104001			image/tiff				91410828 Bytes	3452	8825	2990444069	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000104001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1877	1877	1878.jp2	/asm0015/image/1878.jp2
Page 105															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000105001			image/tiff				92430156 Bytes	3504	8791	3814712057	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000105001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1878	1878	1879.jp2	/asm0015/image/1879.jp2
Page 106															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000106001			image/tiff				92120892 Bytes	3480	8822	2512762846	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000106001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1879	1879	1880.jp2	/asm0015/image/1880.jp2
Page 107															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000107001			image/tiff				91423128 Bytes	3467	8788	3070868686	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000107001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1880	1880	1881.jp2	/asm0015/image/1881.jp2
Page 108															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000108001			image/tiff				90859592 Bytes	3413	8872	3517207734	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000108001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1881	1881	1882.jp2	/asm0015/image/1882.jp2
Page 109															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000109001			image/tiff				93311616 Bytes	3521	8832	3172160075	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000109001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1882	1882	1883.jp2	/asm0015/image/1883.jp2
Page 110															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000110001			image/tiff				92999428 Bytes	3512	8825	640200238	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000110001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1883	1883	1884.jp2	/asm0015/image/1884.jp2
Page 111															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000111001			image/tiff				90176480 Bytes	3424	8777	3968576770	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000111001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1884	1884	1885.jp2	/asm0015/image/1885.jp2
Page 112															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000112001			image/tiff				90811684 Bytes	3422	8844	301212676	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000112001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1885	1885	1886.jp2	/asm0015/image/1886.jp2
Page 113															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000113001			image/tiff				91519344 Bytes	3475	8777	1066348218	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000113001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1886	1886	1887.jp2	/asm0015/image/1887.jp2
Page 114															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000114001			image/tiff				91390592 Bytes	3426	8890	1907158067	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000114001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1887	1887	1888.jp2	/asm0015/image/1888.jp2
Page 115															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000115001			image/tiff				91065316 Bytes	3455	8784	1628054948	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000115001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1888	1888	1889.jp2	/asm0015/image/1889.jp2
Page 116															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000116001			image/tiff				90810360 Bytes	3415	8862	2179913068	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000116001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1889	1889	1890.jp2	/asm0015/image/1890.jp2
Page 117															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000117001			image/tiff				92760648 Bytes	3501	8830	2908496029	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000117001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1890	1890	1891.jp2	/asm0015/image/1891.jp2
Page 118															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000118001			image/tiff				92655808 Bytes	3475	8886	2479397607	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000118001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1891	1891	1892.jp2	/asm0015/image/1892.jp2
Page 119															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000119001			image/tiff				92588452 Bytes	3512	8786	645053489	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000119001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1892	1892	1893.jp2	/asm0015/image/1893.jp2
Page 120															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000120001			image/tiff				93870360 Bytes	3504	8928	887842612	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000120001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1893	1893	1894.jp2	/asm0015/image/1894.jp2
Page 120															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000121001			image/tiff				90170676 Bytes	3423	8779	1289856568	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000121001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1894	1894	1895.jp2	/asm0015/image/1895.jp2
Page 122															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000122001			image/tiff				90725264 Bytes	3423	8833	4161097094	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000122001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1895	1895	1896.jp2	/asm0015/image/1896.jp2
Page 123															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000123001			image/tiff				91862628 Bytes	3473	8815	230899116	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000123001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1896	1896	1897.jp2	/asm0015/image/1897.jp2
Page 124															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000124001			image/tiff				92377856 Bytes	3472	8867	4139761385	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000124001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1897	1897	1898.jp2	/asm0015/image/1898.jp2
Page 125															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000125001			image/tiff				92096588 Bytes	3472	8840	81194520	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000125001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1898	1898	1899.jp2	/asm0015/image/1899.jp2
Page 126															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000126001			image/tiff				90347564 Bytes	3413	8822	3310286414	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000126001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1899	1899	1900.jp2	/asm0015/image/1900.jp2
Page 127															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000127001			image/tiff				92587820 Bytes	3504	8806	4175666900	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000127001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1900	1900	1901.jp2	/asm0015/image/1901.jp2
Page 128															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000128001			image/tiff				91316516 Bytes	3450	8821	787040999	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000128001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1901	1901	1902.jp2	/asm0015/image/1902.jp2
Page 129															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000129001			image/tiff				91287224 Bytes	3465	8780	2413018205	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000129001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1902	1902	1903.jp2	/asm0015/image/1903.jp2
Page 130															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000130001			image/tiff				93080016 Bytes	3498	8868	4152109164	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000130001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1903	1903	1904.jp2	/asm0015/image/1904.jp2
Page 131															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000131001			image/tiff				91279700 Bytes	3449	8820	1228136479	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000131001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1904	1904	1905.jp2	/asm0015/image/1905.jp2
Page 132															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000132001			image/tiff				90957216 Bytes	3424	8853	4021651997	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000132001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1905	1905	1906.jp2	/asm0015/image/1906.jp2
Page 133															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000133001			image/tiff				92920748 Bytes	3519	8800	2662268060	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000133001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1906	1906	1907.jp2	/asm0015/image/1907.jp2
Page 134															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000134001			image/tiff				92265324 Bytes	3476	8846	2992873262	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000134001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1907	1907	1908.jp2	/asm0015/image/1908.jp2
Page 135															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000135001			image/tiff				91909764 Bytes	3501	8749	1196604679	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000135001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1908	1908	1909.jp2	/asm0015/image/1909.jp2
Page 136															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000136001			image/tiff				94632436 Bytes	3538	8914	1625423737	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000136001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1909	1909	1910.jp2	/asm0015/image/1910.jp2
Page 137															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000137001			image/tiff				93205024 Bytes	3496	8885	227707197	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000137001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1910	1910	1911.jp2	/asm0015/image/1911.jp2
Page 138															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000138001			image/tiff				93265524 Bytes	3503	8873	1063147517	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000138001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1911	1911	1912.jp2	/asm0015/image/1912.jp2
Page 139															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000139001			image/tiff				92855912 Bytes	3533	8759	1876993175	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000139001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1912	1912	1913.jp2	/asm0015/image/1913.jp2
Page 140															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000140001			image/tiff				93284216 Bytes	3514	8847	3957043303	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000140001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1913	1913	1914.jp2	/asm0015/image/1914.jp2
Page 141															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000141001			image/tiff				92604124 Bytes	3509	8795	2932366503	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000141001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1914	1914	1915.jp2	/asm0015/image/1915.jp2
Page 142															University of Miami Libraries. Special Collections	Ralph M. Munroe Family Papers	ASM0015											asm00150008000142001			image/tiff				93422968 Bytes	3530	8820	3936043009	RGB	8 Bits Per Sample	600 Pixels Per Inch	asm00150008000142001.tif		2010-08-11	2010-08-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0015/id/1915	1915	1916.jp2	/asm0015/image/1916.jp2
