Title	Translated Title	Movements Title	Uniform Title	Composer	Lyricist	Arranger	Performer	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Sheet 85																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5265	5265	5266.pdfpage	/asm0038/image/5266.pdfpage
Sheet 86																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5266	5266	5267.pdfpage	/asm0038/image/5267.pdfpage
Sheet 87																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5267	5267	5268.pdfpage	/asm0038/image/5268.pdfpage
Sheet 88																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5268	5268	5269.pdfpage	/asm0038/image/5269.pdfpage
Sheet 89																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5269	5269	5270.pdfpage	/asm0038/image/5270.pdfpage
Sheet 90																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5270	5270	5271.pdfpage	/asm0038/image/5271.pdfpage
Sheet 91																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5271	5271	5272.pdfpage	/asm0038/image/5272.pdfpage
Sheet 92																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5272	5272	5273.pdfpage	/asm0038/image/5273.pdfpage
Sheet 93																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5273	5273	5274.pdfpage	/asm0038/image/5274.pdfpage
Sheet 94																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5274	5274	5275.pdfpage	/asm0038/image/5275.pdfpage
Sheet 95																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5275	5275	5276.pdfpage	/asm0038/image/5276.pdfpage
Sheet 96																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5276	5276	5277.pdfpage	/asm0038/image/5277.pdfpage
Sheet 97																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5277	5277	5278.pdfpage	/asm0038/image/5278.pdfpage
Sheet 98																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5278	5278	5279.pdfpage	/asm0038/image/5279.pdfpage
Sheet 99																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5279	5279	5280.pdfpage	/asm0038/image/5280.pdfpage
Sheet 100																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5280	5280	5281.pdfpage	/asm0038/image/5281.pdfpage
Sheet 101																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5281	5281	5282.pdfpage	/asm0038/image/5282.pdfpage
Sheet 102																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5282	5282	5283.pdfpage	/asm0038/image/5283.pdfpage
Sheet 103																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5283	5283	5284.pdfpage	/asm0038/image/5284.pdfpage
Sheet 104																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5284	5284	5285.pdfpage	/asm0038/image/5285.pdfpage
Sheet 105																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5285	5285	5286.pdfpage	/asm0038/image/5286.pdfpage
Sheet 106																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5286	5286	5287.pdfpage	/asm0038/image/5287.pdfpage
Sheet 107																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5287	5287	5288.pdfpage	/asm0038/image/5288.pdfpage
Sheet 108																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5288	5288	5289.pdfpage	/asm0038/image/5289.pdfpage
Sheet 109																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5289	5289	5290.pdfpage	/asm0038/image/5290.pdfpage
Sheet 110																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5290	5290	5291.pdfpage	/asm0038/image/5291.pdfpage
Sheet 111																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5291	5291	5292.pdfpage	/asm0038/image/5292.pdfpage
Sheet 112																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5292	5292	5293.pdfpage	/asm0038/image/5293.pdfpage
Sheet 113																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5293	5293	5294.pdfpage	/asm0038/image/5294.pdfpage
Sheet 114																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5294	5294	5295.pdfpage	/asm0038/image/5295.pdfpage
Sheet 115																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5295	5295	5296.pdfpage	/asm0038/image/5296.pdfpage
Sheet 116																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5296	5296	5297.pdfpage	/asm0038/image/5297.pdfpage
Sheet 117																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5297	5297	5298.pdfpage	/asm0038/image/5298.pdfpage
Sheet 118																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5298	5298	5299.pdfpage	/asm0038/image/5299.pdfpage
Sheet 119																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5299	5299	5300.pdfpage	/asm0038/image/5300.pdfpage
Sheet 120																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5300	5300	5301.pdfpage	/asm0038/image/5301.pdfpage
Sheet 121																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5301	5301	5302.pdfpage	/asm0038/image/5302.pdfpage
Sheet 122																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5302	5302	5303.pdfpage	/asm0038/image/5303.pdfpage
Sheet 123																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5303	5303	5304.pdfpage	/asm0038/image/5304.pdfpage
Sheet 124																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5304	5304	5305.pdfpage	/asm0038/image/5305.pdfpage
Sheet 125																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5305	5305	5306.pdfpage	/asm0038/image/5306.pdfpage
Sheet 126																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5306	5306	5307.pdfpage	/asm0038/image/5307.pdfpage
Oratorio a Bolivar		I. Retrato de Bolivar		Romero, Aldemaro					This envelope contains the first movement of Oratorio a Bolivar Retrato de Bolivar (solo orchestra) plus a playbill and  a booklet with directions about the groups and  instruments used in this piece.	Secular oratorios -- Excerpts; Composers -- Venezuela; Music -- Venezuela;						1 musical score, 126 pages; 43 x 28 cm		University of Miami Libraries. Special Collections.	Aldemaro Romero Archive	ASM0038		Box No. 14			ccg; sr; amy		Requests to publish materials from this collection require written permission from the rights owner. For more information please contact: A PAGANI S.r.l. Edizioni Musicali, Via Nazario Sauro, 5, 22073 Fino Mornasco (CO) - Italy, Tel. (+39) 031.927642, Fax (+39) 031.881335, info@apagani.it - www.apagani.it	http://merrick.library.miami.edu/digitalprojects/copyright.html	asm003800081			Text		application/pdf											asm003800081.pdf		2013-06-11	2013-06-11	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5307	5307	5308.cpd	/asm0038/supp/5307/index.pdf
Sheet 1																																															2011-03-01	2011-03-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5308	5308	5309.pdfpage	/asm0038/image/5309.pdfpage
Sheet 2																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5309	5309	5310.pdfpage	/asm0038/image/5310.pdfpage
Sheet 3																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5310	5310	5311.pdfpage	/asm0038/image/5311.pdfpage
Sheet 4																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5311	5311	5312.pdfpage	/asm0038/image/5312.pdfpage
Sheet 5																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5312	5312	5313.pdfpage	/asm0038/image/5313.pdfpage
Sheet 6																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5313	5313	5314.pdfpage	/asm0038/image/5314.pdfpage
Sheet 7																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5314	5314	5315.pdfpage	/asm0038/image/5315.pdfpage
Sheet 8																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5315	5315	5316.pdfpage	/asm0038/image/5316.pdfpage
Sheet 9																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5316	5316	5317.pdfpage	/asm0038/image/5317.pdfpage
Sheet 10																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5317	5317	5318.pdfpage	/asm0038/image/5318.pdfpage
Sheet 11																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5318	5318	5319.pdfpage	/asm0038/image/5319.pdfpage
Sheet 12																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5319	5319	5320.pdfpage	/asm0038/image/5320.pdfpage
Sheet 13																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5320	5320	5321.pdfpage	/asm0038/image/5321.pdfpage
Sheet 14																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5321	5321	5322.pdfpage	/asm0038/image/5322.pdfpage
Sheet 15																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5322	5322	5323.pdfpage	/asm0038/image/5323.pdfpage
Sheet 16																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5323	5323	5324.pdfpage	/asm0038/image/5324.pdfpage
Sheet 17																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5324	5324	5325.pdfpage	/asm0038/image/5325.pdfpage
Sheet 18																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5325	5325	5326.pdfpage	/asm0038/image/5326.pdfpage
Sheet 19																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5326	5326	5327.pdfpage	/asm0038/image/5327.pdfpage
Sheet 20																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5327	5327	5328.pdfpage	/asm0038/image/5328.pdfpage
Sheet 21																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5328	5328	5329.pdfpage	/asm0038/image/5329.pdfpage
Sheet 22																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5329	5329	5330.pdfpage	/asm0038/image/5330.pdfpage
Sheet 23																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5330	5330	5331.pdfpage	/asm0038/image/5331.pdfpage
Sheet 24																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5331	5331	5332.pdfpage	/asm0038/image/5332.pdfpage
Sheet 25																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5332	5332	5333.pdfpage	/asm0038/image/5333.pdfpage
Sheet 26																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5333	5333	5334.pdfpage	/asm0038/image/5334.pdfpage
Sheet 27																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5334	5334	5335.pdfpage	/asm0038/image/5335.pdfpage
Sheet 28																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5335	5335	5336.pdfpage	/asm0038/image/5336.pdfpage
Sheet 29																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5336	5336	5337.pdfpage	/asm0038/image/5337.pdfpage
Sheet 30																																															2010-09-27	2010-09-27	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0038/id/5337	5337	5338.pdfpage	/asm0038/image/5338.pdfpage
