Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage - Temporal	Coverage - Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 54																											chc0184000329						chc01840003290054001		30583916 Bytes	2610	3903	4247327868	RGB	8	600	chc01840003290054001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1389	1389	1390.jp2	/chc0184/image/1390.jp2
Page 55																											chc0184000329						chc01840003290055001		30102100 Bytes	2593	3867	1662719732	RGB	8	600	chc01840003290055001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1390	1390	1391.jp2	/chc0184/image/1391.jp2
Page 56																											chc0184000329						chc01840003290056001		44140548 Bytes	4795	3067	2143395489	RGB	8	600	chc01840003290056001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1391	1391	1392.jp2	/chc0184/image/1392.jp2
Page 57																											chc0184000329						chc01840003290057001		45288616 Bytes	3128	4824	250071308	RGB	8	600	chc01840003290057001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1392	1392	1393.jp2	/chc0184/image/1393.jp2
Page 58																											chc0184000329						chc01840003290058001		38534308 Bytes	4776	2688	64803303	RGB	8	600	chc01840003290058001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1393	1393	1394.jp2	/chc0184/image/1394.jp2
Page 59																											chc0184000329						chc01840003290059001		39327812 Bytes	2744	4775	2578996007	RGB	8	600	chc01840003290059001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1394	1394	1395.jp2	/chc0184/image/1395.jp2
Page 60																											chc0184000329						chc01840003290060001		52513340 Bytes	4855	3604	1392990129	RGB	8	600	chc01840003290060001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1395	1395	1396.jp2	/chc0184/image/1396.jp2
Page 61																											chc0184000329						chc01840003290061001		52431004 Bytes	3591	4865	49595492	RGB	8	600	chc01840003290061001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1396	1396	1397.jp2	/chc0184/image/1397.jp2
Page 62																											chc0184000329						chc01840003290062001		87804324 Bytes	4917	5951	903679804	RGB	8	600	chc01840003290062001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1397	1397	1398.jp2	/chc0184/image/1398.jp2
Page 63																											chc0184000329						chc01840003290063001		88369184 Bytes	6020	4892	1506097043	RGB	8	600	chc01840003290063001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1398	1398	1399.jp2	/chc0184/image/1399.jp2
Page 64																											chc0184000329						chc01840003290064001		89119552 Bytes	4935	6018	3502484188	RGB	8	600	chc01840003290064001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1399	1399	1400.jp2	/chc0184/image/1400.jp2
Page 65																											chc0184000329						chc01840003290065001		88335868 Bytes	6003	4904	975473915	RGB	8	600	chc01840003290065001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1400	1400	1401.jp2	/chc0184/image/1401.jp2
Page 66																											chc0184000329						chc01840003290066001		45326812 Bytes	4539	3327	350285475	RGB	8	600	chc01840003290066001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1401	1401	1402.jp2	/chc0184/image/1402.jp2
Page 67																											chc0184000329						chc01840003290067001		51670148 Bytes	4821	3571	2406868315	RGB	8	600	chc01840003290067001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1402	1402	1403.jp2	/chc0184/image/1403.jp2
Page 68																											chc0184000329						chc01840003290068001		52629992 Bytes	3633	4827	537712369	RGB	8	600	chc01840003290068001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1403	1403	1404.jp2	/chc0184/image/1404.jp2
Page 69																											chc0184000329						chc01840003290069001		87664440 Bytes	4896	5967	712804808	RGB	8	600	chc01840003290069001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1404	1404	1405.jp2	/chc0184/image/1405.jp2
Page 70																											chc0184000329						chc01840003290070001		87728740 Bytes	5991	4880	2694481189	RGB	8	600	chc01840003290070001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1405	1405	1406.jp2	/chc0184/image/1406.jp2
Page 71																											chc0184000329						chc01840003290071001		29386612 Bytes	4536	2158	1473891936	RGB	8	600	chc01840003290071001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1406	1406	1407.jp2	/chc0184/image/1407.jp2
Page 72																											chc0184000329						chc01840003290072001		29754200 Bytes	2187	4532	2752548203	RGB	8	600	chc01840003290072001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1407	1407	1408.jp2	/chc0184/image/1408.jp2
Page 73																											chc0184000329						chc01840003290073001		88251840 Bytes	4865	6045	1722554539	RGB	8	600	chc01840003290073001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1408	1408	1409.jp2	/chc0184/image/1409.jp2
Page 74																											chc0184000329						chc01840003290074001		88333532 Bytes	4864	6052	564218981	RGB	8	600	chc01840003290074001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1409	1409	1410.jp2	/chc0184/image/1410.jp2
Page 75																											chc0184000329						chc01840003290075001		88437940 Bytes	4023	7326	2443219635	RGB	8	600	chc01840003290075001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1410	1410	1411.jp2	/chc0184/image/1411.jp2
Page 76																											chc0184000329						chc01840003290076001		88823004 Bytes	7358	4023	3269080150	RGB	8	600	chc01840003290076001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1411	1411	1412.jp2	/chc0184/image/1412.jp2
Page 77																											chc0184000329						chc01840003290077001		25452084 Bytes	4180	2028	3813875427	RGB	8	600	chc01840003290077001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1412	1412	1413.jp2	/chc0184/image/1413.jp2
Page 78																											chc0184000329						chc01840003290078001		25253480 Bytes	4164	2020	1310678500	RGB	8	600	chc01840003290078001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1413	1413	1414.jp2	/chc0184/image/1414.jp2
Page 79																											chc0184000329						chc01840003290079001		26824436 Bytes	4577	1952	3696906835	RGB	8	600	chc01840003290079001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1414	1414	1415.jp2	/chc0184/image/1415.jp2
Page 80																											chc0184000329						chc01840003290080001		27670360 Bytes	1998	4613	1455989657	RGB	8	600	chc01840003290080001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1415	1415	1416.jp2	/chc0184/image/1416.jp2
Page 81																											chc0184000329						chc01840003290081001		26565244 Bytes	4635	1909	568389855	RGB	8	600	chc01840003290081001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1416	1416	1417.jp2	/chc0184/image/1417.jp2
Page 82																											chc0184000329						chc01840003290082001		27036284 Bytes	1935	4654	11291679	RGB	8	600	chc01840003290082001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1417	1417	1418.jp2	/chc0184/image/1418.jp2
Page 83																											chc0184000329						chc01840003290083001		39525900 Bytes	4569	2882	679368433	RGB	8	600	chc01840003290083001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1418	1418	1419.jp2	/chc0184/image/1419.jp2
Page 84																											chc0184000329						chc01840003290084001		39485896 Bytes	2883	4563	4080387895	RGB	8	600	chc01840003290084001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1419	1419	1420.jp2	/chc0184/image/1420.jp2
Page 85																											chc0184000329						chc01840003290085001		45019948 Bytes	5165	2904	2633358964	RGB	8	600	chc01840003290085001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1420	1420	1421.jp2	/chc0184/image/1421.jp2
Page 86																											chc0184000329						chc01840003290086001		46680332 Bytes	2991	5200	1603179072	RGB	8	600	chc01840003290086001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1421	1421	1422.jp2	/chc0184/image/1422.jp2
Page 87																											chc0184000329						chc01840003290087001		50717156 Bytes	4582	3688	834848006	RGB	8	600	chc01840003290087001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1422	1422	1423.jp2	/chc0184/image/1423.jp2
Page 88																											chc0184000329						chc01840003290088001		51144208 Bytes	3695	4612	576347680	RGB	8	600	chc01840003290088001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1423	1423	1424.jp2	/chc0184/image/1424.jp2
Page 89																											chc0184000329						chc01840003290089001		39991996 Bytes	2994	4450	3385280836	RGB	8	600	chc01840003290089001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1424	1424	1425.jp2	/chc0184/image/1425.jp2
Page 90																											chc0184000329						chc01840003290090001		39841632 Bytes	3016	4401	2732325661	RGB	8	600	chc01840003290090001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1425	1425	1426.jp2	/chc0184/image/1426.jp2
Page 91																											chc0184000329						chc01840003290091001		28475588 Bytes	4707	2015	2381803598	RGB	8	600	chc01840003290091001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1426	1426	1427.jp2	/chc0184/image/1427.jp2
Page 92																											chc0184000329						chc01840003290092001		30173988 Bytes	2121	4739	1143330739	RGB	8	600	chc01840003290092001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1427	1427	1428.jp2	/chc0184/image/1428.jp2
Page 93																											chc0184000329						chc01840003290093001		34192096 Bytes	3882	2934	647239825	RGB	8	600	chc01840003290093001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1428	1428	1429.jp2	/chc0184/image/1429.jp2
Page 94																											chc0184000329						chc01840003290094001		34446676 Bytes	2956	3882	1498338947	RGB	8	600	chc01840003290094001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1429	1429	1430.jp2	/chc0184/image/1430.jp2
Page 95																											chc0184000329						chc01840003290095001		30307960 Bytes	3831	2635	2459063336	RGB	8	600	chc01840003290095001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1430	1430	1431.jp2	/chc0184/image/1431.jp2
Page 96																											chc0184000329						chc01840003290096001		30917840 Bytes	2666	3863	1730117629	RGB	8	600	chc01840003290096001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1431	1431	1432.jp2	/chc0184/image/1432.jp2
Page 97																											chc0184000329						chc01840003290097001		85944440 Bytes	4811	5953	1381905586	RGB	8	600	chc01840003290097001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1432	1432	1433.jp2	/chc0184/image/1433.jp2
Page 98																											chc0184000329						chc01840003290098001		128184724 Bytes	5231	8167	3633339342	RGB	8	600	chc01840003290098001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1433	1433	1434.jp2	/chc0184/image/1434.jp2
Page 99																											chc0184000329						chc01840003290099001		126145432 Bytes	8173	5144	619160205	RGB	8	600	chc01840003290099001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1434	1434	1435.jp2	/chc0184/image/1435.jp2
Page 100																											chc0184000329						chc01840003290100001		60707196 Bytes	3850	5254	2649142717	RGB	8	600	chc01840003290100001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1435	1435	1436.jp2	/chc0184/image/1436.jp2
Page 101																											chc0184000329						chc01840003290101001		61138448 Bytes	3865	5271	1933185167	RGB	8	600	chc01840003290101001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1436	1436	1437.jp2	/chc0184/image/1437.jp2
Financial records of Edward Spalding, 1824						Receipts (Acknowledgments); Spalding, Edward	Documents		1824	1820-1830		99 pieces of paper showing amounts and payments paid to Edward Spalding	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 2; Folder No. 14; Folder Title: Financial Records, Spalding, Edward; Folder Date: 1824						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000329	Text	2012-02-08					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1437	1437	1438.cpd	/chc0184/supp/1437/index.pdf
Page 1																											chc0184000116						chc01840001160001001		89048356 Bytes	4864	6101	3868790853	RGB	8	600	chc01840001160001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1438	1438	1439.jp2	/chc0184/image/1439.jp2
Page 2																											chc0184000116						chc01840001160002001		88526196 Bytes	4833	6104	3568570512	RGB	8	600	chc01840001160002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1439	1439	1440.jp2	/chc0184/image/1440.jp2
Jorias Lawton letter to Edward Spalding, February 22, 1823		Lawton, Jorias			Written on verso: "Jorias Lawton, Matanzas, 22 uc 28 & ans 26 Feby 1823; Mr. Edward Spalding, Havana, care of Mefers Gutierres & Morland"	Letters; Spalding, Edward; Lawton, Jorias; Matanzas (Cuba); Havana (Cuba)	Correspondence		1823-02-22	1820-1830	Matanzas (Cuba)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 5; Folder Title: Correspondence; Folder Date: 1823 - April 1st 1923						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000116	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1440	1440	1441.cpd	/chc0184/image/1441.cpd
Page 1																											chc0184000085						chc01840000850001001		112004476 Bytes	4896	7624	42192062	RGB	8	600	chc01840000850001001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1441	1441	1442.jp2	/chc0184/image/1442.jp2
Page 2																											chc0184000085						chc01840000850002001		113299004 Bytes	4943	7639	296148627	RGB	8	600	chc01840000850002001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1442	1442	1443.jp2	/chc0184/image/1443.jp2
Page 3																											chc0184000085						chc01840000850003001		112194128 Bytes	4918	7603	3063062521	RGB	8	600	chc01840000850003001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1443	1443	1444.jp2	/chc0184/image/1444.jp2
Page 4																											chc0184000085						chc01840000850004001		109138964 Bytes	7584	4796	551536503	RGB	8	600	chc01840000850004001.tif		2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1444	1444	1445.jp2	/chc0184/image/1445.jp2
Jacob Babbitt letter to Edward Spalding, December 29, 1822		Babbitt, Jacob			Written on verso: "Jacob Babbitt, Bristol, R.I., 29 Dec. 1822 uc 18 Jany. 1823; Mr. Edward Spalding, to the care of Mr. J. Latting Esq., Matanzas, Island of Cuba"	Letters; Spalding, Edward; Babbitt, Jacob, 1769-1850; Bristol (Rhode Island : Town); Matanzas (Cuba)	Correspondence		1822-12-29	1820-1830	Bristol (Rhode Island : Town)	1 letter	eng		University of Miami Libraries. Cuban Heritage Collection.	Edward Spalding Papers	CHC0184		Box No. 1; Folder No. 4; Folder Title: Correspondence; Folder Date: 1822						http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0184000085	Text	2012-02-03					image/tiff										2012-02-23	2012-02-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1445	1445	1446.cpd	/chc0184/image/1446.cpd
Page 1																											chc0184000239						chc01840002390001001		86661132 Bytes	4865	5936	3251897304	RGB	8	600	chc01840002390001001.tif		2012-02-14	2012-02-14	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0184/id/1446	1446	1447.jp2	/chc0184/image/1447.jp2
