Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Website	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 311																											chc0347000231						chc03470002310311001	Image	76129040 Bytes	4429	5728	2026547389	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310311001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5181	5181	5182.jp2	/chc0347/image/5182.jp2
Page 312																											chc0347000231						chc03470002310312001	Image	72745436 Bytes	4342	5583	247270363	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310312001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5182	5182	5183.jp2	/chc0347/image/5183.jp2
Page 313																											chc0347000231						chc03470002310313001	Image	75629684 Bytes	4420	5702	1369209779	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310313001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5183	5183	5184.jp2	/chc0347/image/5184.jp2
Page 314																											chc0347000231						chc03470002310314001	Image	73866080 Bytes	4352	5656	2931038169	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310314001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5184	5184	5185.jp2	/chc0347/image/5185.jp2
Page 315																											chc0347000231						chc03470002310315001	Image	77906556 Bytes	4470	5808	3465328985	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310315001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5185	5185	5186.jp2	/chc0347/image/5186.jp2
Page 316																											chc0347000231						chc03470002310316001	Image	74144272 Bytes	4405	5609	3012991464	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310316001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5186	5186	5187.jp2	/chc0347/image/5187.jp2
Page 317																											chc0347000231						chc03470002310317001	Image	76285872 Bytes	4497	5653	2821387299	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310317001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5187	5187	5188.jp2	/chc0347/image/5188.jp2
Page 318																											chc0347000231						chc03470002310318001	Image	74420204 Bytes	4360	5688	1674226872	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310318001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5188	5188	5189.jp2	/chc0347/image/5189.jp2
Page 319																											chc0347000231						chc03470002310319001	Image	76895308 Bytes	4509	5683	3445100863	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310319001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5189	5189	5190.jp2	/chc0347/image/5190.jp2
Page 320																											chc0347000231						chc03470002310320001	Image	75693692 Bytes	4416	5712	3762703747	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310320001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5190	5190	5191.jp2	/chc0347/image/5191.jp2
Page 321																											chc0347000231						chc03470002310321001	Image	77347776 Bytes	4441	5804	4000581763	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310321001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5191	5191	5192.jp2	/chc0347/image/5192.jp2
Page 322																											chc0347000231						chc03470002310322001	Image	69836320 Bytes	4222	5512	3116477638	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310322001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5192	5192	5193.jp2	/chc0347/image/5193.jp2
Page 323																											chc0347000231						chc03470002310323001	Image	77889972 Bytes	4440	5846	4274745800	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310323001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5193	5193	5194.jp2	/chc0347/image/5194.jp2
Page 324																											chc0347000231						chc03470002310324001	Image	75218732 Bytes	4376	5728	4022484666	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310324001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5194	5194	5195.jp2	/chc0347/image/5195.jp2
Page 325																											chc0347000231						chc03470002310325001	Image	76323600 Bytes	4421	5753	3323262986	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310325001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5195	5195	5196.jp2	/chc0347/image/5196.jp2
Page 326																											chc0347000231						chc03470002310326001	Image	71380712 Bytes	4272	5568	111702497	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310326001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5196	5196	5197.jp2	/chc0347/image/5197.jp2
Page 327																											chc0347000231						chc03470002310327001	Image	83172380 Bytes	4678	5925	1130211904	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310327001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5197	5197	5198.jp2	/chc0347/image/5198.jp2
Page 328																											chc0347000231						chc03470002310328001	Image	74973128 Bytes	4440	5627	1498692392	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310328001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5198	5198	5199.jp2	/chc0347/image/5199.jp2
Page 329																											chc0347000231						chc03470002310329001	Image	68586460 Bytes	4048	5646	3587302440	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310329001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5199	5199	5200.jp2	/chc0347/image/5200.jp2
Page 330																											chc0347000231						chc03470002310330001	Image	92122244 Bytes	5032	6101	961268505	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002310330001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5200	5200	5201.jp2	/chc0347/image/5201.jp2
Page 331																											chc0347000231						chc03470002310331001	Image	70293496 Bytes	4151	5643	3302020351	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002310331001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5201	5201	5202.jp2	/chc0347/image/5202.jp2
Page 332																											chc0347000231						chc03470002310332001	Image	85611188 Bytes	4847	5886	3672256823	RGB	8 Bits Per Sample	601 Pixels Per Inch	chc03470002310332001.tif		2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5202	5202	5203.jp2	/chc0347/image/5203.jp2
Manuscript of "Leonela", a novel written by Nicolás Heredia		Heredia, Nicolás, 1855-1901			Extremely brittle manuscript. Binding is breaking and some pages are loose.  At head of title: "Cuaderno No. 2"; 'Lema: "El mundo es de los fuertes"'  (Workbook No. 2, Motto: The world belongs to the strong)	Heredia, Nicolás, 1855-1901; Cuban literature -- 19th century	Manuscripts; Novels		c.1887	1880-1890	Cuba	1 manuscript, 332 pages	spa		University of Miami Libraries. Cuban Heritage Collection	Cuban Historical & Literary Manuscripts Collection	CHC0347		Box No. 3B			cme; axr			http://merrick.library.miami.edu/digitalprojects/copyright.html		chc0347000231	Text	0000-00-00				chc0347000231											2012-07-12	2012-07-12	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5203	5203	5204.cpd	/chc0347/image/5204.cpd
Page 1																											chc0347000229						chc03470002290001001	Image	68991604 Bytes	5692	4039	1848992088	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290001001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5204	5204	5205.jp2	/chc0347/image/5205.jp2
Page 2																											chc0347000229						chc03470002290002001	Image	62869192 Bytes	5123	4089	3558501008	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290002001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5205	5205	5206.jp2	/chc0347/image/5206.jp2
Page 3																											chc0347000229						chc03470002290003001	Image	58632984 Bytes	5211	3749	1411356460	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290003001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5206	5206	5207.jp2	/chc0347/image/5207.jp2
Page 4																											chc0347000229						chc03470002290004001	Image	64596068 Bytes	5268	4086	2477327799	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290004001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5207	5207	5208.jp2	/chc0347/image/5208.jp2
Page 5																											chc0347000229						chc03470002290005001	Image	57575332 Bytes	5116	3750	3350848156	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290005001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5208	5208	5209.jp2	/chc0347/image/5209.jp2
Page 6																											chc0347000229						chc03470002290006001	Image	66119744 Bytes	5313	4147	837171775	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290006001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5209	5209	5210.jp2	/chc0347/image/5210.jp2
Page 7																											chc0347000229						chc03470002290007001	Image	57223980 Bytes	5044	3780	2837207563	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290007001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5210	5210	5211.jp2	/chc0347/image/5211.jp2
Page 8																											chc0347000229						chc03470002290008001	Image	64047704 Bytes	5285	4038	3021012002	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290008001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5211	5211	5212.jp2	/chc0347/image/5212.jp2
Page 9																											chc0347000229						chc03470002290009001	Image	57148416 Bytes	5052	3769	899783353	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290009001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5212	5212	5213.jp2	/chc0347/image/5213.jp2
Page 10																											chc0347000229						chc03470002290010001	Image	64196484 Bytes	5321	4020	347211244	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290010001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5213	5213	5214.jp2	/chc0347/image/5214.jp2
Page 11																											chc0347000229						chc03470002290011001	Image	57357204 Bytes	5080	3762	2746779590	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290011001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5214	5214	5215.jp2	/chc0347/image/5215.jp2
Page 12																											chc0347000229						chc03470002290012001	Image	63573568 Bytes	5309	3990	2373200836	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290012001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5215	5215	5216.jp2	/chc0347/image/5216.jp2
Page 13																											chc0347000229						chc03470002290013001	Image	57725324 Bytes	5095	3775	2830273221	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290013001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5216	5216	5217.jp2	/chc0347/image/5217.jp2
Page 14																											chc0347000229						chc03470002290014001	Image	63626136 Bytes	5275	4019	4058973019	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290014001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5217	5217	5218.jp2	/chc0347/image/5218.jp2
Page 15																											chc0347000229						chc03470002290015001	Image	57201336 Bytes	5050	3774	636950418	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290015001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5218	5218	5219.jp2	/chc0347/image/5219.jp2
Page 16																											chc0347000229						chc03470002290016001	Image	63191388 Bytes	5285	3984	3176111823	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290016001.tif		2012-07-25	2012-07-25	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5219	5219	5220.jp2	/chc0347/image/5220.jp2
Page 17																											chc0347000229						chc03470002290017001	Image	55818428 Bytes	4970	3742	2901224216	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290017001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5220	5220	5221.jp2	/chc0347/image/5221.jp2
Page 18																											chc0347000229						chc03470002290018001	Image	64076528 Bytes	5327	4008	2091417512	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290018001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5221	5221	5222.jp2	/chc0347/image/5222.jp2
Page 19																											chc0347000229						chc03470002290019001	Image	56521112 Bytes	5038	3738	1047449007	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290019001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5222	5222	5223.jp2	/chc0347/image/5223.jp2
Page 20																											chc0347000229						chc03470002290020001	Image	63202360 Bytes	5282	3987	4231501361	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290020001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5223	5223	5224.jp2	/chc0347/image/5224.jp2
Page 21																											chc0347000229						chc03470002290021001	Image	57110312 Bytes	5050	3768	2245388732	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290021001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5224	5224	5225.jp2	/chc0347/image/5225.jp2
Page 22																											chc0347000229						chc03470002290022001	Image	64148320 Bytes	5321	4017	1913781001	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290022001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5225	5225	5226.jp2	/chc0347/image/5226.jp2
Page 23																											chc0347000229						chc03470002290023001	Image	56723144 Bytes	5056	3738	2275732769	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290023001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5226	5226	5227.jp2	/chc0347/image/5227.jp2
Page 24																											chc0347000229						chc03470002290024001	Image	63671772 Bytes	5271	4025	104617826	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290024001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5227	5227	5228.jp2	/chc0347/image/5228.jp2
Page 25																											chc0347000229						chc03470002290025001	Image	56929372 Bytes	5026	3774	4069872832	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290025001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5228	5228	5229.jp2	/chc0347/image/5229.jp2
Page 26																											chc0347000229						chc03470002290026001	Image	64549076 Bytes	5345	4024	2137477285	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290026001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5229	5229	5230.jp2	/chc0347/image/5230.jp2
Page 27																											chc0347000229						chc03470002290027001	Image	59225280 Bytes	5088	3880	2079561547	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290027001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5230	5230	5231.jp2	/chc0347/image/5231.jp2
Page 28																											chc0347000229						chc03470002290028001	Image	64220760 Bytes	5327	4017	3006726975	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290028001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5231	5231	5232.jp2	/chc0347/image/5232.jp2
Page 29																											chc0347000229						chc03470002290029001	Image	59877120 Bytes	5144	3880	3658621534	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290029001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5232	5232	5233.jp2	/chc0347/image/5233.jp2
Page 30																											chc0347000229						chc03470002290030001	Image	66419964 Bytes	5351	4136	561522110	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290030001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5233	5233	5234.jp2	/chc0347/image/5234.jp2
Page 31																											chc0347000229						chc03470002290031001	Image	55768988 Bytes	4955	3750	3634972091	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290031001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5234	5234	5235.jp2	/chc0347/image/5235.jp2
Page 32																											chc0347000229						chc03470002290032001	Image	66427876 Bytes	5340	4145	3998341363	RGB	8 Bits Per Sample	600 Pixels Per Inch	chc03470002290032001.tif		2009-07-23	2009-07-23	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0347/id/5235	5235	5236.jp2	/chc0347/image/5236.jp2
