Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Povenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 27																											chc5155000165						chc51550001650027001	Image	39853874 Bytes	2992	4440	3977537208	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650027001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2125	2125	2126.jp2	/chc5155/image/2126.jp2
Page 28																											chc5155000165						chc51550001650028001	Image	39604082 Bytes	2984	4424	3252254678	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650028001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2126	2126	2127.jp2	/chc5155/image/2127.jp2
Page 29																											chc5155000165						chc51550001650029001	Image	39107954 Bytes	2936	4440	2232159504	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650029001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2127	2127	2128.jp2	/chc5155/image/2128.jp2
Page 30																											chc5155000165						chc51550001650030001	Image	39604082 Bytes	2984	4424	2091517182	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650030001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2128	2128	2129.jp2	/chc5155/image/2129.jp2
Page 31																											chc5155000165						chc51550001650031001	Image	39107954 Bytes	2936	4440	2276412197	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650031001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2129	2129	2130.jp2	/chc5155/image/2130.jp2
Page 32																											chc5155000165						chc51550001650032001	Image	39604082 Bytes	2984	4424	2634915224	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650032001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2130	2130	2131.jp2	/chc5155/image/2131.jp2
Page 33																											chc5155000165						chc51550001650033001	Image	39604082 Bytes	2984	4424	2006910660	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001650033001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2131	2131	2132.jp2	/chc5155/image/2132.jp2
En defensa de Cuba y de los Estados Unidos de Norteamérica		Borrell Navarro, Eduardo					Pamphlets		1962-04						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Borrell Navarro, Eduardo: Clippings, Correspondence by others, Publications.								chc5155000165	Text					chc5155000165											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2132	2132	2133.cpd	/chc5155/image/2133.cpd
Page 1																											chc5155000002						chc51550000020001001	Image	111675314 Bytes	5240	7104	34637635	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2133	2133	2134.jp2	/chc5155/image/2134.jp2
Page 2																											chc5155000002						chc51550000020002001	Image	110403122 Bytes	5192	7088	2814608891	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2134	2134	2135.jp2	/chc5155/image/2135.jp2
Page 3																											chc5155000002						chc51550000020003001	Image	111675314 Bytes	5240	7104	3101677885	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2135	2135	2136.jp2	/chc5155/image/2136.jp2
Page 4																											chc5155000002						chc51550000020004001	Image	110403122 Bytes	5192	7088	3904015297	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020004001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2136	2136	2137.jp2	/chc5155/image/2137.jp2
Page 5																											chc5155000002						chc51550000020005001	Image	111675314 Bytes	5240	7104	1884462027	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020005001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2137	2137	2138.jp2	/chc5155/image/2138.jp2
Page 6																											chc5155000002						chc51550000020006001	Image	110403122 Bytes	5192	7088	2715121208	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020006001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2138	2138	2139.jp2	/chc5155/image/2139.jp2
Page 7																											chc5155000002						chc51550000020007001	Image	111675314 Bytes	5240	7104	63062305	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000020007001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2139	2139	2140.jp2	/chc5155/image/2140.jp2
Letter: Estoril, [Portugal], March 25, 1966: Alonso Pujol, Guillermo: Correspondence from Fulgencio Batista							Correspondence		1966-03-25						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Alonso Pujol, Guillermo: Correspondence from Fulgencio Batista.								chc5155000002	Text					chc5155000002											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2140	2140	2141.cpd	/chc5155/image/2141.cpd
Page 1																											chc5155000095						chc51550000950001001	Image	132907442 Bytes	5408	8192	3966810321	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000950001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2141	2141	2142.jp2	/chc5155/image/2142.jp2
Page 2																											chc5155000095						chc51550000950002001	Image	133497266 Bytes	5432	8192	884525672	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000950002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2142	2142	2143.jp2	/chc5155/image/2143.jp2
Page 3																											chc5155000095						chc51550000950003001	Image	132446834 Bytes	5384	8200	259796046	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000950003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2143	2143	2144.jp2	/chc5155/image/2144.jp2
Manifiesto de la C.T.C.		Confederacio&#769;n de Trabajadores de Cuba en el Exilio (Miami, Fla.)					Proclamations								University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Atorresagasti, Manuel: Documents.								chc5155000095	Text					chc5155000095											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2144	2144	2145.cpd	/chc5155/image/2145.cpd
Page 1																											chc5155000222						chc51550002220001001	Image	114756914 Bytes	5496	6960	2119299514	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550002220001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2145	2145	2146.jp2	/chc5155/image/2146.jp2
Page 2																											chc5155000222						chc51550002220002001	Image	114326450 Bytes	5488	6944	1862630868	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550002220002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2146	2146	2147.jp2	/chc5155/image/2147.jp2
Page 3																											chc5155000222						chc51550002220003001	Image	114756914 Bytes	5496	6960	1297759365	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550002220003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2147	2147	2148.jp2	/chc5155/image/2148.jp2
Letter: Miami, Florida, March 15, 1962: Díaz Versón, Salvador: Correspondence to Fulgencio Batista							Correspondence		1962-03-15						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Díaz Versón, Salvador: Correspondence to Fulgencio Batista.								chc5155000222	Text					chc5155000222											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2148	2148	2149.cpd	/chc5155/image/2149.cpd
Page 1																											chc5155000003						chc51550000030001001	Image	101111474 Bytes	5240	6432	3579839742	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2149	2149	2150.jp2	/chc5155/image/2150.jp2
Page 2																											chc5155000003						chc51550000030002001	Image	100663346 Bytes	5256	6384	2027170126	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2150	2150	2151.jp2	/chc5155/image/2151.jp2
Page 3																											chc5155000003						chc51550000030003001	Image	101700914 Bytes	5264	6440	1686930860	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2151	2151	2152.jp2	/chc5155/image/2152.jp2
Page 4																											chc5155000003						chc51550000030004001	Image	101321906 Bytes	5264	6416	2886139218	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030004001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2152	2152	2153.jp2	/chc5155/image/2153.jp2
Page 5																											chc5155000003						chc51550000030005001	Image	101700914 Bytes	5264	6440	1007835821	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030005001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2153	2153	2154.jp2	/chc5155/image/2154.jp2
Page 6																											chc5155000003						chc51550000030006001	Image	101321906 Bytes	5264	6416	2543943431	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030006001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2154	2154	2155.jp2	/chc5155/image/2155.jp2
Page 7																											chc5155000003						chc51550000030007001	Image	101700914 Bytes	5264	6440	3014106146	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030007001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2155	2155	2156.jp2	/chc5155/image/2156.jp2
Page 8																											chc5155000003						chc51550000030008001	Image	101321906 Bytes	5264	6416	3707361720	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030008001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2156	2156	2157.jp2	/chc5155/image/2157.jp2
Page 9																											chc5155000003						chc51550000030009001	Image	101700914 Bytes	5264	6440	1923526916	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030009001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2157	2157	2158.jp2	/chc5155/image/2158.jp2
Page 10																											chc5155000003						chc51550000030010001	Image	101783858 Bytes	5288	6416	3893538993	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030010001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2158	2158	2159.jp2	/chc5155/image/2159.jp2
Page 11																											chc5155000003						chc51550000030011001	Image	101700914 Bytes	5264	6440	3052372368	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030011001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2159	2159	2160.jp2	/chc5155/image/2160.jp2
Page 12																											chc5155000003						chc51550000030012001	Image	101783858 Bytes	5288	6416	2562583816	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000030012001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2160	2160	2161.jp2	/chc5155/image/2161.jp2
Letter: June 12, 1966: Alonso Pujol, Guillermo: Correspondence from Fulgencio Batista							Correspondence		1966-06-12						University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Alonso Pujol, Guillermo: Correspondence from Fulgencio Batista.								chc5155000003	Text					chc5155000003											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2161	2161	2162.cpd	/chc5155/image/2162.cpd
Page 1																											chc5155000155						chc51550001550001001	Image	165812402 Bytes	6624	8344	4185591936	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2162	2162	2163.jp2	/chc5155/image/2163.jp2
Page 2																											chc5155000155						chc51550001550002001	Image	159874994 Bytes	6480	8224	3788123154	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2163	2163	2164.jp2	/chc5155/image/2164.jp2
Page 3																											chc5155000155						chc51550001550003001	Image	161651378 Bytes	6552	8224	2411946675	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550003001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2164	2164	2165.jp2	/chc5155/image/2165.jp2
Page 4																											chc5155000155						chc51550001550004001	Image	159874994 Bytes	6480	8224	4276842499	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550004001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2165	2165	2166.jp2	/chc5155/image/2166.jp2
Page 5																											chc5155000155						chc51550001550005001	Image	161651378 Bytes	6552	8224	922263784	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550005001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2166	2166	2167.jp2	/chc5155/image/2167.jp2
Page 6																											chc5155000155						chc51550001550006001	Image	161651378 Bytes	6552	8224	2509094354	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550006001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2167	2167	2168.jp2	/chc5155/image/2168.jp2
Page 7																											chc5155000155						chc51550001550007001	Image	161651378 Bytes	6552	8224	3123143538	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550007001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2168	2168	2169.jp2	/chc5155/image/2169.jp2
Page 8																											chc5155000155						chc51550001550008001	Image	161059250 Bytes	6528	8224	4146272907	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550001550008001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2169	2169	2170.jp2	/chc5155/image/2170.jp2
Voyage to doom: within sight of freedom, 930 jewish refugees from Hitler are turned back, then begin a harrowing		Morse, Arthur D					Clippings		1967-11-28				English		University of Miami Libraries, Cuban Heritage Collection	Fulgencio Batista Zaldivar Collection	5155	Series: I Core Selections from Correspondence and Correspondent Files and Photographs Sub-series: A. Correspondents A-D.	Box No.: 1, Folder Title: Berenson, Lawrence: Clippings, Correspondence by others.								chc5155000155	Text					chc5155000155											2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2170	2170	2171.cpd	/chc5155/image/2171.cpd
Page 1																											chc5155000088						chc51550000880001001	Image	108214514 Bytes	5336	6760	77077097	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000880001001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2171	2171	2172.jp2	/chc5155/image/2172.jp2
Page 2																											chc5155000088						chc51550000880002001	Image	109900658 Bytes	5432	6744	4011912120	RGB	3 Samples Per Pixel	600 ResolutionUnit_InchesPerPixel	chc51550000880002001.tif		2009-04-09	2009-04-09	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5155/id/2172	2172	2173.jp2	/chc5155/image/2173.jp2
