Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Digital ID	Date Digital	Hardware	Software	Directory	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Calzada de Limón						Neighborhoods; Havana (Cuba); Streets	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 44			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003110001001	4/6/2011				image/tiff	67233496 Bytes	5136	2181	530412470	RGB	16	1200	chc52520003110001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1461	1461	1278.jp2	/chc5252/image/1278.jp2
Family gathered in living room						Families	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 39			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001590001001	4/6/2011				image/tiff	131547624 Bytes	10210	4294	1949169996	RGB	8	2400	chc52520001590001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1462	1462	1372.jp2	/chc5252/image/1372.jp2
Woman crossing a street in Havana						Streets; Photography of women; Automobiles; Cuba -- Buildings, structures, etc.; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 68			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003350001001	4/6/2011				image/tiff	67080668 Bytes	5160	2166	1084008033	RGB	16	1200	chc52520003350001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1463	1463	1289.jp2	/chc5252/image/1289.jp2
Scene at a street in Old Havana						Streets; Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001980001001	4/6/2011				image/tiff	21385888 Bytes	3204	2223	1012220302	RGB	8	2400	chc52520001980001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1464	1464	1576.jp2	/chc5252/image/1576.jp2
View of a wharf						Wharves; Boats and boating -- Cuba; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 54			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001040001001	4/6/2011				image/tiff	132292964 Bytes	10261	4297	703946015	RGB	8	2400	chc52520001040001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1465	1465	1346.jp2	/chc5252/image/1346.jp2
Park in front of San Rafael street					Written on verso: "Nuevo Parque y Calle de Sa. Rafael"	Parks; Streets; Cuba -- Buildings, structures, etc.	Photographs				Cuba	1 b&w photograph; 10.7 x 16.5 cm.	spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 3; Folder No. 5; Folder Title: 2 Large cabinet card photos; Folder Date: n.d.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000350001001	4/6/2011				image/tiff	31499136 Bytes	4000	2623	541783119	RGB	8	600	chc52520000350001001.tif		2011-04-21	2011-04-28	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1466	1466	1579.jp2	/chc5252/image/1579.jp2
Children playing around vase with palm tree						Children; Photography of children; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 4			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000540001001	4/6/2011				image/tiff	130272472 Bytes	10204	4255	1751723472	RGB	8	2400	chc52520000540001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1467	1467	1457.jp2	/chc5252/image/1457.jp2
Havana Harbor						Harbors; Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001900001001	4/6/2011				image/tiff	21362796 Bytes	3215	2213	139627762	RGB	8	2400	chc52520001900001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1468	1468	1419.jp2	/chc5252/image/1419.jp2
Palacio Presidencial and Iglesia del Santo Angel Custodio (Presidential Palace and Church of the Holy Guardian Angel) seen from Cuarteles street, Havana						Presidential Palace (Havana, Cuba); Catholic church buildings; Streets; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 40			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003070001001	4/6/2011				image/tiff	67372120 Bytes	5142	2183	2556644317	RGB	16	1200	chc52520003070001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1469	1469	1514.jp2	/chc5252/image/1514.jp2
Children standing on top of brick and dirt rubble						Children; Photography of children; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 32			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000820001001	4/6/2011				image/tiff	134430248 Bytes	10257	4368	1112889230	RGB	8	2400	chc52520000820001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1470	1470	1597.jp2	/chc5252/image/1597.jp2
Children sitting around small plants						Children; Dogs; Trees	Stereographs; Glass negatives				Cuba	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 65			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003320001001	4/6/2011				image/tiff	65292124 Bytes	5136	2118	1362397500	RGB	16	1200	chc52520003320001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1471	1471	1316.jp2	/chc5252/image/1316.jp2
Girls from an orphanage, Havana						Children; Orphans; Orphanages; Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001940001001	4/6/2011				image/tiff	21518588 Bytes	3221	2225	275670296	RGB	8	2400	chc52520001940001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1472	1472	1468.jp2	/chc5252/image/1468.jp2
Corner side of Parque Central, Havana					Written on glass: "Parque Central, Habana"	Parks; Cuba -- Buildings, structures, etc.; Havana (Cuba); Cable cars (Streetcars)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 32			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002440001001	4/6/2011				image/tiff	106292484 Bytes	6195	2859	968526093	RGB	16	1200	chc52520002440001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1473	1473	1550.jp2	/chc5252/image/1550.jp2
Group of children at an orange grove plantation		Barnard, George N., 1819-1902			Written on verso: "Scenes in Cuba - Vistas Cubanas, 71; Plantation view. Avenue in an Orange Grove; Vista de Campo. Avenida de naranjos; Published by E. & H. T. Anthony & Co. American & Foreign Stereoscopic Emporium, 501 Broadway, New York"	Children; Plantations -- Cuba;	Stereographs; Photographs			1860-1870	Havana (Cuba)	1 b&w photograph; 8.2 x 17 cm.	eng; spa		University of Miami Libraries. Cuban Heritage Collection.	Tom Pohrt Photograph Collection	CHC5252		Box No. 3; Folder No. 1; Folder Title: 8 stereo views taken by George Barnard; Folder Date: ca. 1863			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000160001001	4/6/2011				image/tiff	25215872 Bytes	4155	2021	768967580	RGB	8	600	chc52520000160001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1474	1474	1598.jp2	/chc5252/image/1598.jp2
Scene at Merced street, Havana						Streets; Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001950001001	4/6/2011				image/tiff	21340012 Bytes	3200	2221	2627408375	RGB	8	2400	chc52520001950001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1475	1475	1557.jp2	/chc5252/image/1557.jp2
Almendares River, Havana						Almendares River (Cuba); Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.7 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 21			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003570001001	4/6/2011				image/tiff	33752904 Bytes	5097	2206	418707489	RGB	8	1200	chc52520003570001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1476	1476	1539.jp2	/chc5252/image/1539.jp2
Men fishing at Havana Bay					View of El Morro fortress in the background	Fishing; Havana Bay (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 47			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000970001001	4/6/2011				image/tiff	132591404 Bytes	10246	4313	827631968	RGB	8	2400	chc52520000970001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1477	1477	1530.jp2	/chc5252/image/1530.jp2
Car driving by Parque Palatino, Havana						Parks; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 33			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001530001001	4/6/2011				image/tiff	134063184 Bytes	10236	4365	590285974	RGB	8	2400	chc52520001530001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1478	1478	1593.jp2	/chc5252/image/1593.jp2
Scene at Merced street, Havana						Streets; Havana (Cuba)	Slides		1940	1940-1950	Havana (Cuba)	1 color slide			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Slides of Havana, 1940			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002020001001	4/6/2011				image/tiff	21434756 Bytes	3207	2226	3530878936	RGB	8	2400	chc52520002020001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1479	1479	1290.jp2	/chc5252/image/1290.jp2
Remains of fortress, Guanabacoa					Written on glass: "Guanabacoa, Postreras lozanías de pasadas grandezas"	Fortification; Guanabacoa (Havana, Cuba); Trees	Stereographs; Glass negatives				Guanabacoa (Havana, Cuba)	1 glass negative; 6 x 13 cm.	spa		University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 7; Folder No. 43			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520002550001001	4/6/2011				image/tiff	109021620 Bytes	6260	2902	528507557	RGB	16	1200	chc52520002550001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1480	1480	1426.jp2	/chc5252/image/1426.jp2
Children standing under trees						Children; Trees	Stereographs; Glass negatives				Cuba	1 glass negative; 6 x 13 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 8; Folder No. 48			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003150001001	4/6/2011				image/tiff	67207504 Bytes	5127	2184	492153610	RGB	16	1200	chc52520003150001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1481	1481	1552.jp2	/chc5252/image/1552.jp2
Park seen from street corner						Parks; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.7 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 13			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003490001001	4/6/2011				image/tiff	34175924 Bytes	5133	2218	539080404	RGB	8	1200	chc52520003490001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1482	1482	1449.jp2	/chc5252/image/1449.jp2
Fishing boat						Boats and boating -- Cuba; Fishing boats; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 51			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001710001001	4/6/2011				image/tiff	131911180 Bytes	10179	4319	1760916194	RGB	8	2400	chc52520001710001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1483	1483	1303.jp2	/chc5252/image/1303.jp2
Cattle crossing						Cattle	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 21			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000710001001	4/6/2011				image/tiff	131277168 Bytes	10109	4328	3923644867	RGB	8	2400	chc52520000710001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1484	1484	1349.jp2	/chc5252/image/1349.jp2
Children playing near shoreline						Children; Photography of children; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 36			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520000860001001	4/6/2011				image/tiff	129858384 Bytes	10188	4248	3335951616	RGB	8	2400	chc52520000860001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1485	1485	1590.jp2	/chc5252/image/1590.jp2
Three women and a man sitting in living room						Family reunions; Cuba	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 41			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001610001001	4/6/2011				image/tiff	132724236 Bytes	10244	4318	116021120	RGB	8	2400	chc52520001610001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1486	1486	1429.jp2	/chc5252/image/1429.jp2
Commercial building holding José Beltrán Muebles and Banco Español de la Isla de Cuba						Cuba -- Buildings, structures, etc.; Havana (Cuba)	Stereographs; Glass negatives				Havana (Cuba)	1 glass negative; 4.5 x 10.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 9; Folder No. 57			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001070001001	4/6/2011				image/tiff	133788408 Bytes	10220	4363	4022540994	RGB	8	2400	chc52520001070001001.tif		2011-04-21	2011-05-02	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1487	1487	1566.jp2	/chc5252/image/1566.jp2
Davits at wharf						Davits; Wharves; Cranes	Stereographs; Glass negatives				Cuba	1 glass negative; 4.5 x 10.7 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 10; Folder No. 20			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520003560001001	4/6/2011				image/tiff	33556108 Bytes	5095	2194	1203958143	RGB	8	1200	chc52520003560001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1488	1488	1308.jp2	/chc5252/image/1308.jp2
Men holding roosters						Roosters; Country life	Glass negatives				Cuba	1 glass negative; 12.7 x 9 cm.			University of Miami Libraries. Cuban Heritage Collection	Tom Pohrt Photograph Collection	CHC5252		Box No. 11; Folder Title:  Negatives, N.D.			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	chc52520001770001001	4/6/2011				image/tiff	20296180 Bytes	2214	3052	1432386863	RGB	8	600	chc52520001770001001.tif		2011-04-21	2011-04-21	http://merrick.library.miami.edu:80/cdm/ref/collection/chc5252/id/1489	1489	1285.jp2	/chc5252/image/1285.jp2
