Title	Translated title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Orchestra performance		Bolton, Theodore, b. 1889			Written on front: "T. Bolton 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance; Concerts	Sketches		1929	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002280001001	image	2011-06-23	image/tiff				37121740 Bytes	3249	1903	283169889	RGB	16	240	asm00340002280001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/250	250	334.jp2	/asm0034/image/334.jp2
Passing train		Bolton, Theodore, b. 1889			Written on front: "Oct 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1929-10	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002640001001	image	2011-06-23	image/tiff				35395032 Bytes	1895	3111	817054495	RGB	16	240	asm00340002640001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/251	251	216.jp2	/asm0034/image/216.jp2
Storm clouds over Haiti		Bolton, Theodore, b. 1889			Written on front: "Off Haiti'; "T. Bolton March 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Haiti	Sketches		1931-03	1930-1940	Haiti	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000690001001	image		image/tiff				38151750 Bytes	3264	1947	2207615364	RGB	16	240	asm00340000690001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/252	252	269.jp2	/asm0034/image/269.jp2
Scene from the play, "Patience"		Bolton, Theodore, b. 1889			Written on front: ""Patience""; "June 27, 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Plays; Operas -- Performances	Sketches		1931-06-27	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 5; Folder Title: Plays – “Patience”			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002530001001	image	2011-06-23	image/tiff				37440332 Bytes	1902	3279	3662427847	RGB	16	240	asm00340002530001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/253	253	288.jp2	/asm0034/image/288.jp2
Roofs from a church yard in Kingston, Jamaica		Bolton, Theodore, b. 1889			Written on front: "March 1931 Roofs from the Church yard, Kingston, Jamaica"; "March 1931"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Kingston (Jamaica); Roofs	Sketches		1931-03	1930-1940	Kingston (Jamaica)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000630001001	image		image/tiff				37857444 Bytes	3264	1932	1993533068	RGB	16	240	asm00340000630001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/254	254	311.jp2	/asm0034/image/311.jp2
Woman watching a scene from the play, "Chocolate Soldier"		Bolton, Theodore, b. 1889			Written on front: "Chocolate Soldier Feb 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Plays; Operas -- Performances	Sketches		1930-02	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 3; Folder Title: Plays – “Chocolate Soldier”			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002510001001	image	2011-06-23	image/tiff				37196292 Bytes	2022	3064	4158798018	RGB	16	240	asm00340002510001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/255	255	171.jp2	/asm0034/image/171.jp2
Street view from a building		Bolton, Theodore, b. 1889			Written on front: "April 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches		1930-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000270001001	image		image/tiff				37753050 Bytes	1939	3243	3839183828	RGB	16	240	asm00340000270001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/256	256	212.jp2	/asm0034/image/212.jp2
Portrait of a woman on public transit		Bolton, Theodore, b. 1889			Written on front: "Jan 1930"; "T.B."	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Portrait drawing; Public transit; Local transit; Transportation	Sketches		1930-01	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002680001001	image	2011-06-23	image/tiff				37175302 Bytes	1899	3261	978885113	RGB	16	240	asm00340002680001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/257	257	227.jp2	/asm0034/image/227.jp2
Seals at circus		Bolton, Theodore, b. 1889			Written on front: "The Circus April 1931"; "T. Bolton"; "5 divisions"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Circus	Sketches		1931-04	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 7; Folder Title: Circus			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000870001001	image		image/tiff				37894608 Bytes	3293	1917	3304086737	RGB	16	240	asm00340000870001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/258	258	329.jp2	/asm0034/image/329.jp2
Couple at the United Fruit Steamship Metapan		Bolton, Theodore, b. 1889			Written on front: "United Fruit S.S. Metapan Feb 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Orchestral performances; Orchestra; Music -- Performance	Sketches		1931-02	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 2; Folder Title: Orchestral performances			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002460001001	image	2011-06-23	image/tiff				39344478 Bytes	2008	3264	1305649750	RGB	16	240	asm00340002460001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/259	259	309.jp2	/asm0034/image/309.jp2
Elevated railroad		Bolton, Theodore, b. 1889			Written on front: "Elevated R.R."; "T. Bolton Dec 1929"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades; Railroads, Elevated; Public transit; Local transit; Transportation	Sketches		1929-12	1920-1930		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000220001001	image		image/tiff				37735404 Bytes	1917	3279	529299371	RGB	16	240	asm00340000220001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/260	260	317.jp2	/asm0034/image/317.jp2
Man and woman in the United Fruit boat		Bolton, Theodore, b. 1889			Written on front: "United Fruit Boat to the Panel Tour"; " 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century	Sketches		1931	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000470001001	image		image/tiff				35449368 Bytes	1990	2967	3355719301	RGB	16	240	asm00340000470001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/261	261	170.jp2	/asm0034/image/170.jp2
Saul Tepper		Bolton, Theodore, b. 1889			Written on front: "Saul Tepper"; "Artist's Guild Dinner May 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Artist's Guild; Tepper, Saul, b. 1899	Sketches		1930-05	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 1; Folder Title: Artist's Guild			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000020001001	image		image/tiff				37172006 Bytes	1904	3252	2507809604	RGB	16	240	asm00340000020001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/262	262	307.jp2	/asm0034/image/307.jp2
View of Taboga Island from Hotel Aspen wall		Bolton, Theodore, b. 1889			Written on front: "Taboga Island Morro from Hotel Aspen Wall"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Caribbean Area -- 20th Century; Taboga Island (Panama)	Sketches				Taboga Island (Panama)	1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 4; Folder Title: Caribbean / 1930s			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000410001001	image		image/tiff				37806472 Bytes	1924	3273	3343524600	RGB	16	240	asm00340000410001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/263	263	336.jp2	/asm0034/image/336.jp2
House on the hill		Bolton, Theodore, b. 1889				Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades	Sketches					1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000150001001	image		image/tiff				38016260 Bytes	3278	1932	2472789257	RGB	16	240	asm00340000150001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/264	264	172.jp2	/asm0034/image/172.jp2
Doorway of a building		Bolton, Theodore, b. 1889			Written on front: "Nov 1931 T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Buildings; Facades; Doorways	Sketches		1931-11	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 3; Folder Title: Buildings / House facades			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000390001001	image		image/tiff				38425852 Bytes	1952	3279	3902600073	RGB	16	240	asm00340000390001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/265	265	278.jp2	/asm0034/image/278.jp2
Man reading a book on public transit		Bolton, Theodore, b. 1889			Written on front: "July 1930"; "T. Bolton"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Public transit; Local transit; Transportation	Sketches		1930-07	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 8; Folder No. 7; Folder Title: Public transit			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340002900001001	image	2011-06-23	image/tiff				37288852 Bytes	3264	1903	2957205085	RGB	16	240	asm00340002900001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/266	266	242.jp2	/asm0034/image/242.jp2
Bolton's cat lying on side		Bolton, Theodore, b. 1889			Written on front: "My cat"; "T. Bolton"; "July 1931"	Drawing, American -- 20th century; Pencil drawing, American; Pencil drawing -- 20th century; Bolton, Theodore, b. 1889; Art historians -- United States; Artists -- United States; Illustrators -- United States; Cats	Sketches		1931-07	1930-1940		1 sketch	eng		University of Miami Libraries. Special Collections.	Theodore Bolton Papers	ASM0034	Series II: Sketches, Illustrations and Sketchbooks	Box No. 7; Folder No. 5; Folder Title: Cats & dogs			JL			http://merrick.library.miami.edu/digitalprojects/copyright.html			asm00340000810001001	image		image/tiff				32686172 Bytes	1927	2825	4044135249	RGB	16	240	asm00340000810001001.tif		2011-10-03	2011-10-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0034/id/267	267	315.jp2	/asm0034/image/315.jp2
