Title	Watch Video	Speaker	Host	Summary	Subjects	Publisher	Date	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Program	Rights	Copyright	Digital ID	Format	Type	Source	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Mervyn Morris interviewed by Karen King-Aribisala (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_P03_entire.rm	Morris, Mervyn	King-Aribisala, Karen	Guyanese-born Nigerian teacher Karen King-Aribisala introduces Jamaican poet Mervyn Morris, professor at University of the West Indies, and asks him about his work habits, Jamaican dialect in poetry, his politics, the audience for Caribbean poetry, dub poetry, and his fame as a tennis player. He reads "Valley Prince (For Don D)," "The Day My Father Died," "Malefactor (Left)," "Malefactor (Right)," "Centurion," "To the Unknown Non-Combatant," and "Afro-Saxon."	Morris, Mervyn; Caribbean literature; Literature video; Jamaican poetry; Death -- Poetry; Authors, Jamaican	University of Miami English Department	1992	27 min 50 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 3. Caribbean writers and their art, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_P03_entire.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1294	1294	1159.jpg	/cwsi/image/1159.jpg
Sasenarine Persaud reads "In Euro Yogini's Unlit Room" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P04_05_yogini2.rm	Persaud, Sasenarine		Guyana-born Canadian poet Sasenarine Persaud reads "In Ural Yogini's Unlit Room." He says it is based on the fact that “most men that I’ve spoken to hate nothing more than, after sex, in bed, to be pumped for information” or that women ask for the things they want done, to be done right then.	Caribbean literature; Literature video; Guyanese poetry; Erotic poetry; Erotic poetry	University of Miami English Department	1995	2 min 03 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 4. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P04_05_yogini2.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1295	1295	1283.jpg	/cwsi/image/1283.jpg
Michael Pintard reads poetry (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P10_07_pintard.rm	Pintard, Michael C.		Bahamian dub poet, playwright, and motivational speaker Michael Pintard reads a Mervyn Morris poem. He then reads "A Poet’s Responsibilities," "Beyond the Rage" (about the Los Angeles uprisings), "Life After the Dance," "Periodic," and "Can We Discuss My Condition?"	Caribbean literature; Literature video; Bahamian literature; Love poetry; Humorous poetry; Anger -- Poetry; Dance -- Poetry; Menstruation -- Poetry; Physician and patient -- Poetry	University of Miami English Department	1994	13 min 18 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 10. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P10_07_pintard.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1296	1296	1260.jpg	/cwsi/image/1260.jpg
Nuala Archer reads "Sheela^Na^Gigging ArOund" (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_P01_12_archer2.rm	Archer, Nuala, 1955-		Nuala Archer, born of Irish parents in the U.S., raised in Panama, and educated in Ireland and North America, reads her poem "Sheela^Na^Gigging ArOund", based on the ancient Celtic image called Sheela-na-Gig. Sheela Na Gigs are quasi-erotic stone carvings of a female figure, usually an old woman, squatting and pulling apart her vulva; the image was banned by English and Catholic authorities. Archer explores in her poem the "problem" of female sexuality in a patriarchal society and celebrates the Sheela-Na-Gig.	Caribbean literature; Literature video; American poetry -- Irish American authors; Women -- Sexual behavior -- Poetry; Erotic poetry	University of Miami English Department	1993	9 min 08 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 5. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_P01_12_archer2.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1297	1297	1192.jpg	/cwsi/image/1192.jpg
Felix Morisseau-Leroy reads “God is Good” (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P05_04_godisgood.rm	Morisseau-Leroy, Felix, 1912-		Haitian author Felix Morisseau-Leroy introduces his poetry. He comments about bilingualism and language barriers and humorously gives an account of his life experiences related to these subjects. Morisseau-Leroy then reads "God is Good."	Morisseau-Leroy, Felix, 1912-; Caribbean literature; Literature video; Haitian poetry; Bilingualism; Linguistic minorities -- Language; Wit and humor	University of Miami English Department	1994	22 min 40 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 5. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P05_04_godisgood.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1298	1298	1238.jpg	/cwsi/image/1238.jpg
Earl Lovelace reads "Joebell and America" (1992)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1992/1992_R02_05_joebellamerica.rm	Lovelace, Earl, 1935-		Trinidadian novelist Earl Lovelace reads a short story, "Joebell and America," about a man who decides to leave Trinidad for the United States.	Caribbean literature; Literature video; Trinidadian and Tobagonian literature; Immigrants -- Fiction	University of Miami English Department	1992	32 min 33 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 2. Readings in Caribbean literature, 1992		http://merrick.library.miami.edu/digitalprojects/copyright.html	1992_R02_05_joebellamerica.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1299	1299	1171.jpg	/cwsi/image/1171.jpg
Lelawattee Manoo-Rahming reads poetry (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P12_04_manoo.rm	Manoo-Rahming, Lelawattee	Solomon, Mervyn	Mervyn Solomon introduces Trinidadian author Lelawattee Manoo-Rahming, who reads poetry: "Love up de Culture," "Woman Love," "Full Moon Healing," "Earth Momma's Necklace," and "Do Trees Ever Dream?"	Manoo-Rahming, Lelawattee; Caribbean literature;Literature video; Trinidadian and Tobagonian poetry (English); Dialect literature; Man-woman relationships -- Poetry; Women -- Poetry; Menstrual cycle -- Poetry; Authors, Trinidadian	University of Miami English Department	1995	8 min 51 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 12. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P12_04_manoo.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1300	1300	1328.jpg	/cwsi/image/1328.jpg
Opal Palmer Adisa reads poetry (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P02_04_tamarind2.rm	Adisa, Opal Palmer, 1954-		Jamaican author Opal Palmer Adisa reads poems from her book Tamarind and Mango Woman: "Market Woman," a poem inspired by Bob Marley’s "No Woman, No Cry," and "Sisters to Sister."	Caribbean literature; Literature video; Jamaican poetry; Women -- Poetry; Goddesses -- Poetry	University of Miami English Department	1995	6 min 58 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 2. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P02_04_tamarind2.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1301	1301	1270.jpg	/cwsi/image/1270.jpg
Mervyn Morris reads poems about love and family (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P06_05_poemset3.rm	Morris, Mervyn		Jamaican poet Mervyn Morris reads poems about love, lust, and family: "Operation," "Pussycat," "Moth," "Short Story," "Walk Good," "A Temperate Love-Poem," "Family Pictures," "One, Two," "Shadows," "There Was a Young Poet," "Give T'anks," "The Day my Father Died," and "To a Crippled Schoolmaster."	Caribbean literature; Literature video; Jamaican poetry; Humorous poetry, Jamaican; Love poetry	University of Miami English Department	1995	10 min 02 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 6. Poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P06_05_poemset3.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1302	1302	1301.jpg	/cwsi/image/1301.jpg
Julia Petitfrere reads about motherhood (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_P09_04_petitfrere.rm	Petitfrere, Julia		Julia Petitfrere, winner of many awards in creative writing, reads an excerpt from her journal, then a piece that discusses how mothers don’t realize how important they are to their children.	Caribbean literature; Literature video; Barbadian literature; Autobiography; Mothers; Stepfathers; Strangers; Immigrants; Abusive men; Laundry; Children	University of Miami English Department	1996	8 min 20 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 9. Fiction and poetry readings, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_P09_04_petitfrere.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1303	1303	1376.jpg	/cwsi/image/1376.jpg
Dalma Llanos reads "Cucharitas" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P12_02_llanos.rm	Llanos, Dalma		Puerto Rico-born New Yorker Dalma Llanos, a member of the John Oliver Killens Writers Workshop, reads a love story, "Cucharitas."	Caribbean literature; Literature video; Puerto Rican fiction; Love stories; Man-woman relationships -- Fiction; Spooning (Hugging) -- Fiction	University of Miami English Department	1995	8 min 41 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 12. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P12_02_llanos.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1304	1304	1326.jpg	/cwsi/image/1326.jpg
Thomas Glave reads "Flying" (1993)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1993/1993_P02_06_glave.rm	Glave, Thomas		Thomas Glave of The Bronx, New York, reads two sections from his story "Flying," about a Caribbean couple: a woman named Mercedes Santiago waits in the Boston airport for her husband, Craig, to return from a business trip. In a monologue she suffers self-hatred for her weaknesses, longs for a drink, and worries that her husband will cease to love her. In a later section, Craig is in a New York hotel, where he indulges in homosexual fantasies and struggles to desire his wife.	Caribbean literature; Literature video; American fiction -- African American authors; Married people -- Fiction; Women alcoholics -- Fiction; Closeted gays -- Fiction	University of Miami English Department	1993	11 min 46 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 6. Fiction and poetry readings, 1993		http://merrick.library.miami.edu/digitalprojects/copyright.html	1993_P02_06_glave.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1305	1305	1197.jpg	/cwsi/image/1197.jpg
Ian Bethel-Bennett reads from his novel (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_P10_04_bethel.rm	Bethel-Bennett, Ian		Ian Bethel-Bennett reads excerpts from his unpublished novel. A young man returning to his island home sits down with his grandmother, who tells him what has been happening in his absence.	Caribbean literature; Literature video; Grandmothers -- Fiction	University of Miami English Department	1996	13 min 45 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 10. Fiction and poetry readings, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_P10_04_bethel.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1306	1306	1381.jpg	/cwsi/image/1381.jpg
Doodnauth Singh reads poetry (1994)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1994/1994_P10_05_nalsingh.rm	Singh, Doodnauth		Guyanese poet Doodnauth Singh reads "No Compromise," "Mama Cooked Fowl," "Blood Banner," "Bicycle Brakes," "A Day," "Balbodin" (sp?; a poem about Anansi), and "Advance."	Caribbean literature; Literature video; Guyanese poetry; Dialect literature; Anansi (Legendary character) -- Poetry	University of Miami English Department	1994	11 min 51 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 10. Fiction and poetry readings, 1994		http://merrick.library.miami.edu/digitalprojects/copyright.html	1994_P10_05_nalsingh.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1307	1307	1258.jpg	/cwsi/image/1258.jpg
Cyril Dabydeen reads "Vosnesensky" (1996)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1996/1996_P01_02_rushnovynski.rm	Dabydeen, Cyril, 1945-		Guyanese-Canadian author Cyril Dabydeen, who was Poet Laureate of Ottawa (Canada) from 1984-1987, speaks about poetry and literature and then reads the poem "Vosnesensky" from his poetry collection, Coastland.	Dabydeen, Cyril, 1945-; Voznesenskii, Andrei, 1933-  -- Poetry; Caribbean literature; Literature video; Canadian poetry -- West Indian authors	University of Miami English Department	1996	6 min 49 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 1. Fiction and poetry readings, 1996		http://merrick.library.miami.edu/digitalprojects/copyright.html	1996_P01_02_rushnovynski.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1308	1308	1342.jpg	/cwsi/image/1342.jpg
Lorna Goodison reads "Oh Africans in White Dresses" and "Annie Pengelly" (1995)	http://streaming.miami.edu:8080/ramgen/artscience/cariblitstudies/1995/1995_P10_04_storyset2.rm	Goodison, Lorna		Jamaican author Lorna Goodison reads her poems "Oh Africans in White Dresses" (which alludes to W. B. Yeats’s "Down by the Sally Gardens") and "Annie Pengelly."	Caribbean literature; Literature video; Jamaican poetry;Costume -- Africa -- Poetry; Women domestics -- Poetry; Insomniacs -- Poetry	University of Miami English Department	1995	8 min 26 sec, sound, color	English	http://merrick.library.miami.edu/digitalInitiatives/cwsi/		Caribbean Writers Summer Institute Archival Video Collection	1	Program 10. Fiction and poetry readings, 1995		http://merrick.library.miami.edu/digitalprojects/copyright.html	1995_P10_04_storyset2.rm	application/vnd-rn-realmedia	MovingImage	VHS		2007-11-09	2010-09-10	http://merrick.library.miami.edu:80/cdm/ref/collection/cwsi/id/1309	1309	1316.jpg	/cwsi/image/1316.jpg
