Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Object ID	Upload ID	Digital ID	Type	Date Digital	Format	Hardware	Software	Directory	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
View from steamer entering Saint Thomas Virgin Island					Item No. 1653	Panoramic views; Mountains; Harbors; Saint Thomas (Virgin Islands)	Photographs				Saint Thomas (Virgin Islands)	1 b&w photograph; 7.5 x 11.7 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 7; Folder Title: St Thomas			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260014990001001	Image	2011-03-11	image/tiff				15742160 Bytes	2844	1843	684259329	RGB	8	600	chc01260014990001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/641	641	679.jp2	/chc0126/image/679.jp2
View of Lake Tiscapa in Managua, Nicaragua					Item No. 1285	Lakes -- Nicaragua; Shorelines; Panoramic views; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.5 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011280001001	Image	2011-03-11	image/tiff				12892996 Bytes	2674	1605	4067292772	RGB	8	600	chc01260011280001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/642	642	788.jp2	/chc0126/image/788.jp2
English coffee grower with children and dog in Managua, Nicaragua					Item No. 1249	Children; Dogs; Coffee growers -- Nicaragua; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.7 x 11.1 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010940001001	Image	2011-03-11	image/tiff				13239800 Bytes	2676	1647	3357155192	RGB	8	600	chc01260010940001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/643	643	754.jp2	/chc0126/image/754.jp2
Revolution Monument seen from afar at Plaza de Bellas Artes in Mexico City, Mexico					Item No. 1153; Written on verso: "Mexico City - Jan. 7, 1940, View looking toward the Revolution Monument from the plaza in front of the National Theater"	Monumento a la Revolución (Mexico City, Mexico); Palacio de Bellas Artes (Mexico City, Mexico); Automobiles; Buildings; Mexico City (Mexico)	Photographs		1940-01-07	1940-1950	Mexico City (Mexico)	1 b&w photograph; 7.2 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Mexico by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010040001001	Image	2011-03-11	image/tiff				14782512 Bytes	2779	1771	1654721573	RGB	8	600	chc01260010040001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/644	644	820.jp2	/chc0126/image/820.jp2
View of a cypress tree in Tula de Allende, Mexico					Item No. 1169; Written on verso: "Cypress Tree at Tula"	Cypress; Trees; Church buildings; Tula de Allende (Mexico)	Photographs				Tula de Allende (Mexico)	1 b&w photograph; 7 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Mexico by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010200001001	Image	2011-03-11	image/tiff				14608628 Bytes	1747	2784	3931163847	RGB	8	600	chc01260010200001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/645	645	835.jp2	/chc0126/image/835.jp2
Workers packing coffee in sacks in Matagalpa, Nicaragua					Item No. 1325	Coffee -- Nicaragua; Coffee growers -- Nicaragua; Matagalpa (Nicaragua)	Photographs				Matagalpa (Nicaragua)	1 b&w photograph; 10.1 x 7 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011690001001	Image	2011-03-11	image/tiff				12326228 Bytes	1676	2448	3535966419	RGB	8	600	chc01260011690001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/646	646	584.jp2	/chc0126/image/584.jp2
Waterworks reservoir in Managua, Nicaragua					Item No. 1311	Reservoirs; Water tanks; Waterworks; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.8 x 9.8 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011530001001	Image	2011-03-11	image/tiff				11769128 Bytes	2364	1657	302752966	RGB	8	600	chc01260011530001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/647	647	775.jp2	/chc0126/image/775.jp2
Local children near Lake Managua					Item No. 1269; Written on verso: "Urchins on the lake front at Managua"	Children; Managua, Lake (Nicaragua); Momotombo (Nicaragua : Volcano)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.7 x 10.2 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011140001001	Image	2011-03-11	image/tiff				11963564 Bytes	2458	1620	3611257951	RGB	8	600	chc01260011140001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/648	648	814.jp2	/chc0126/image/814.jp2
Construction of a drainage system in front of Lake Managua					Item No. 1263	Ditches; Drainage; Managua, Lake (Nicaragua); Construction workers; Construction projects; Water-pipes; Cement pipe and tile; Sanitary engineering -- Nicaragua; Public works 	Photographs		1932	1930-1940	Managua (Nicaragua)	1 b&w photograph; 6.7 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011080001001	Image	2011-03-11	image/tiff				13130696 Bytes	2662	1642	2804567171	RGB	8	600	chc01260011080001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/649	649	719.jp2	/chc0126/image/719.jp2
Irrigation well at banana plantation near May Pen, Jamaica					Item No. 1096	Irrigation; Wells; Water-pipes; Plantations -- Jamaica; May Pen (Jamaica)	Photographs				May Pen (Jamaica)	1 b&w photograph; 6.5 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009480001001	Image	2011-03-11	image/tiff				12849300 Bytes	2655	1611	3379158813	RGB	8	600	chc01260009480001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/650	650	585.jp2	/chc0126/image/585.jp2
Tidal ditch in Bumper Hall, Jamaica					Item No. 1029	Ditches; Drainage; Waterworks; Kingston (Jamaica)	Photographs				Kingston (Jamaica)	1 b&w photograph; 7 x 11.1 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260008830001001	Image	2011-03-11	image/tiff				13748532 Bytes	2694	1699	2422738375	RGB	8	600	chc01260008830001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/651	651	762.jp2	/chc0126/image/762.jp2
Waterworks relief valve					Item No. 1089	Waterworks; Valves; Water-pipes; Kingston (Jamaica)	Photographs				Kingston (Jamaica)	1 b&w photograph; 6.7 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009410001001	Image	2011-03-11	image/tiff				12575764 Bytes	2613	1602	2208154201	RGB	8	600	chc01260009410001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/652	652	829.jp2	/chc0126/image/829.jp2
Tent colony for refugees after earthquake in Managua, Nicaragua					Item No. 1246; Written on verso: "Tents for refugees at Managua"	Tents; Environmental refugees; Earthquakes -- Nicaragua -- Managua;  Managua (Nicaragua)	Photographs		1931	1930-1940	Managua (Nicaragua)	1 b&w photograph	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010910001001	Image	2011-03-11	image/tiff				13292344 Bytes	2637	1678	1322677026	RGB	8	600	chc01260010910001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/653	653	644.jp2	/chc0126/image/644.jp2
Aerial view of Lake Managua and Momotombo volcano					Item No. 1265; Written on verso: "The Nicaraguan volcano Momotombo as seen from an aeroplane at 5:45 pm May 24, 1932"	Managua, Lake (Nicaragua); Momotombo (Nicaragua : Volcano); Aerial views	Photographs		1932-05-24	1930-1940	Managua (Nicaragua)	1 b&w photograph; 7.6 x 11.8 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011100001001	Image	2011-03-11	image/tiff				15804884 Bytes	2860	1840	2377562382	RGB	8	600	chc01260011100001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/654	654	665.jp2	/chc0126/image/665.jp2
Street scene in Tixtla de Guerrero, Mexico					Item No. 1168	Streets -- Mexico; Pedestrians; Automobiles; Tixtla de Guerrero (Mexico)	Photographs				Tixtla de Guerrero (Mexico)	1 b&w photograph; 7 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Mexico by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010190001001	Image	2011-03-11	image/tiff				13906108 Bytes	2754	1681	1841042097	RGB	8	600	chc01260010190001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/655	655	589.jp2	/chc0126/image/589.jp2
Looking at Rio Tipitapa from iron bridge					Item No. 1369	Floods; Rivers; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 9 x 14 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260012140001001	Image	2011-03-11	image/tiff				22490288 Bytes	3388	2211	2264819714	RGB	8	600	chc01260012140001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/656	656	579.jp2	/chc0126/image/579.jp2
Women washing clothes in Rio de Oro, Nicaragua					Item No. 1342; Rio de Oro is located in the department of Rivas.	Washing (Laundry); Working women; Rivas (Nicaragua : Dept.)	Photographs				Rivas (Nicaragua : Dept.)	1 b&w photograph; 6.7 x 10.2 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011860001001	Image	2011-03-11	image/tiff				12039588 Bytes	2463	1627	143584703	RGB	8	600	chc01260011860001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/657	657	826.jp2	/chc0126/image/826.jp2
View of a rural home near Managua, Nicaragua					Item No. 1300	Country homes; Trees; Huts; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.7 x 11 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011420001001	Image	2011-03-11	image/tiff				12882536 Bytes	2652	1617	2236592899	RGB	8	600	chc01260011420001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/658	658	711.jp2	/chc0126/image/711.jp2
Construction of a stream for a new water supply in Oracabessa, Jamaica					Item No. 1112	Waterworks; Water-supply; Construction projects; Construction workers; Saint Mary Parish (Jamaica)	Photographs				Saint Mary Parish (Jamaica)	1 b&w photograph; 8.4 x 12.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009630001001	Image	2011-03-11	image/tiff				31594104 Bytes	3718	2831	2723260989	RGB	8	600	chc01260009630001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/659	659	655.jp2	/chc0126/image/655.jp2
Emergency water taps near the Race Course well in Kingston, Jamaica					Item No. 1047; Written on sleeve: "Emergency water taps near the Race Course Well after heavy floods of 1933 which destroyed the waterworks"	Water-pipes; Waterworks; Water carriers (Persons); Trucks; Kingston (Jamaica)	Photographs		1933	1930-1940	Kingston (Jamaica)	1 b&w photograph; 6.8 11.2 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009010001001	Image	2011-03-11	image/tiff				13811780 Bytes	2716	1693	429003025	RGB	8	600	chc01260009010001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/660	660	588.jp2	/chc0126/image/588.jp2
View of a dock in Port Maria, Jamaica					Item No. 1120; Written on verso: "Port Maria Jamaica"	Docks; Shorelines; Port Maria (Jamaica)	Photographs				Port Maria (Jamaica)	1 b&w photograph; 7 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009710001001	Image	2011-03-11	image/tiff				14374232 Bytes	2763	1732	1777203090	RGB	8	600	chc01260009710001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/661	661	621.jp2	/chc0126/image/621.jp2
Women washing and drying clothes in Lake Tiscapa					Item No. 1288	Lakes -- Nicaragua; Women; Washing (Laundry); Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 6.7 x 11.2 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011310001001	Image	2011-03-11	image/tiff				13414156 Bytes	2708	1649	2341976194	RGB	8	600	chc01260011310001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/662	662	810.jp2	/chc0126/image/810.jp2
View of a cricket match in Kingston, Jamaica					Item No. 1072	Cricket -- Caribbean Area; Cricket matches; Kingston (Jamaica)	Photographs				Kingston (Jamaica)	1 b&w photograph; 7.2 x 11.3 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Jamaica by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260009250001001	Image	2011-03-11	image/tiff				14417216 Bytes	2721	1764	3314576362	RGB	8	600	chc01260009250001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/663	663	793.jp2	/chc0126/image/793.jp2
View of an oil refinery in Minatitlán, Mexico					Item No. 1154	Oil refineries; Chimneys; Boilers; Fuel tanks; Minatitlán (Veracruz-Llave, Mexico)	Photographs				Minatitlán (Veracruz-Llave, Mexico)	1 b&w photograph; 6.7 x 11.5 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Mexico by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010050001001	Image	2011-03-11	image/tiff				13725824 Bytes	2771	1649	3732765647	RGB	8	600	chc01260010050001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/664	664	689.jp2	/chc0126/image/689.jp2
View of a tomb in Monte Albán, Mexico					Item No. 1164; Written on verso: "Mont Alban. The tomb where the horde of jewels and gold was found a few years ago"	Ruins; Zapotec architecture; Tombs & sepulchral monuments -- Mexico; Monte Albán Site (Mexico)	Photographs				Monte Albán Site (Mexico)	1 b&w photograph; 7 x 11.5 cm.	eng		University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Mexico by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260010150001001	Image	2011-03-11	image/tiff				14516084 Bytes	2800	1726	1042608967	RGB	8	600	chc01260010150001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/665	665	596.jp2	/chc0126/image/596.jp2
View of Lake Tiscapa in Managua, Nicaragua					Item No. 1282	Lakes -- Nicaragua; Shorelines; Panoramic views; Managua (Nicaragua)	Photographs				Managua (Nicaragua)	1 b&w photograph; 7 x 10 cm.			University of Miami Libraries. Cuban Heritage Collection	Estus H. Magoon Collection	CHC0126		Box No. 6; Folder Title: Nicaragua by place			axr			http://merrick.library.miami.edu/digitalprojects/copyright.html			chc01260011250001001	Image	2011-03-11	image/tiff				12247928 Bytes	2418	1686	222506675	RGB	8	600	chc01260011250001001.tif		2011-04-19	2011-10-26	http://merrick.library.miami.edu:80/cdm/ref/collection/chc0126/id/666	666	705.jp2	/chc0126/image/705.jp2
