Title	Translated title	Creator	Sender	Contributors	Recipient	Summary	Note	Subject	Genre	Publisher	Date	Coverage Temporal	Coverage Spatial	Physical description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Protest of promissory note, May 15, 1798		Nicholson, John, 1757-1800						Nicholson, John, 1757-1800; Morris, Robert, 1734-1806; Debtor and creditor	notarial documents; Documents		1798-05-15	1790-1800	Philadelphia (Pennsylvania)	2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 17; Folder Title: Morris, Robert: Receipt and Protest of Note from John Nicholson, 1795			cme				Box7	asm0566000276																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/879	879	932.cpd	/asm0566/supp/879/index.pdf
Page 1																													asm0566000213						asm05660002130001001		51679528 Bytes	3382	5091	3095463414	RGB	8	600	asm05660002130001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/880	880	933.jp2	/asm0566/image/933.jp2
Page 2																													asm0566000213						asm05660002130002001		51298616 Bytes	3359	5088	2597558449	RGB	8	600	asm05660002130002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/881	881	934.jp2	/asm0566/image/934.jp2
Page 3																													asm0566000213						asm05660002130003001		50920776 Bytes	3353	5060	1039818574	RGB	8	600	asm05660002130003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/882	882	935.jp2	/asm0566/image/935.jp2
Ulysses Simpson Grant letter to Mr. Cramus, August 13, 1877		Grant, Ulysses S. (Ulysses Simpson), 1822-1885						Grant, Ulysses S. (Ulysses Simpson), 1822-1885 -- Correspondence; Presidents -- United States -- Correspondence; Letters	Correspondence		1877-08-13	1870-1880	Bad Ragaz (Switzerland)	1 letter; 3 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 6; Folder No. 8; Folder Title: Folder Title: Grant, Ulysses Simpson: Letter to Mr. Cramus, 1877			cme				Box6	asm0566000213																	2013-04-25	2013-04-25	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/883	883	936.cpd	/asm0566/supp/883/index.pdf
Page 1																													asm0566000297						asm05660002970001001		108309824 Bytes	4895	7374	201624888	RGB	8	600	asm05660002970001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/884	884	937.jp2	/asm0566/image/937.jp2
Page 2																													asm0566000297						asm05660002970002001		108943224 Bytes	4945	7342	137688128	RGB	8	600	asm05660002970002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/885	885	938.jp2	/asm0566/image/938.jp2
Page 3																													asm0566000297						asm05660002970003001		108691540 Bytes	7361	4921	4198728723	RGB	8	600	asm05660002970003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/886	886	939.jp2	/asm0566/image/939.jp2
Letter written by Ohio resident to E. Malli, December 1, 1843					Malli, E.		Holograph, signed	Ohio -- History -- 1787-1865 -- Sources; Malli, E.	Correspondence		1843-12-01	1840-1850	Lake County (Ohio)	3 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 26; Folder Title: Ohio Letters, 1820-1848			cme				Box7	asm0566000297																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/887	887	940.cpd	/asm0566/supp/887/index.pdf
Page 1																													asm0566000277						asm05660002770001001		30642508 Bytes	4144	2463	8760371	RGB	8	600	asm05660002770001001.tif		2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/888	888	941.jp2	/asm0566/image/941.jp2
Page 2																													asm0566000277						asm05660002770002001		30803392 Bytes	2467	4159	1326893728	RGB	8	600	asm05660002770002001.tif		2012-12-20	2012-12-20	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/889	889	942.jp2	/asm0566/image/942.jp2
Promissory note, May 12, 1795		Morris, Robert, 1734-1806						Nicholson, John, 1757-1800; Morris, Robert, 1734-1806; Promissory notes; Debtor and creditor	promissory notes; Documents		1795-05-12	1790-1800	Philadelphia (Pennsylvania)	2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 17; Folder Title: Morris, Robert: Receipt and Protest of Note from John Nicholson, 1795			cme				Box7	asm0566000277																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/890	890	943.cpd	/asm0566/supp/890/index.pdf
Page 1																													asm0566000344						asm05660003440001001		96399920 Bytes	4980	6451	3714338039	RGB	8	600	asm05660003440001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/891	891	944.jp2	/asm0566/image/944.jp2
Page 2																													asm0566000344						asm05660003440002001		97408580 Bytes	5022	6464	2040636567	RGB	8	600	asm05660003440002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/892	892	945.jp2	/asm0566/image/945.jp2
Page 3																													asm0566000344						asm05660003440003001		97089188 Bytes	5024	6440	2202914613	RGB	8	600	asm05660003440003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/893	893	946.jp2	/asm0566/image/946.jp2
Page 4																													asm0566000344						asm05660003440004001		97085216 Bytes	5017	6449	2099123210	RGB	8	600	asm05660003440004001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/894	894	947.jp2	/asm0566/image/947.jp2
William Howard Taft letter to John Wanamaker, October 21, 1912			Taft, William H. (William Howard), 1857-1930		Wanamaker, John, 1838-1922			Taft, William H. (William Howard), 1857-1930; Presidents -- United States -- Correspondence; Republican Party (U.S. : 1854- )	Correspondence		1912-10-21	1910-1920	Beverly (Massachusetts)	4 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 8; Folder No. 11; Folder Title: Taft, William Howard: Letter to John Wanamaker, 1912			cme				Box8	asm0566000344																	2013-07-17	2013-07-17	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/895	895	948.cpd	/asm0566/supp/895/index.pdf
Page 1																													asm0566000287						asm05660002870001001		90154184 Bytes	4934	6089	4265408555	RGB	8	600	asm05660002870001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/896	896	949.jp2	/asm0566/image/949.jp2
Page 2																													asm0566000287						asm05660002870002001		90052436 Bytes	4952	6060	725708927	RGB	8	600	asm05660002870002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/897	897	950.jp2	/asm0566/image/950.jp2
Page 3																													asm0566000287						asm05660002870003001		90685372 Bytes	4959	6094	3609630486	RGB	8	600	asm05660002870003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/898	898	951.jp2	/asm0566/image/951.jp2
Page 4																													asm0566000287						asm05660002870004001		90606648 Bytes	4940	6112	2688454698	RGB	8	600	asm05660002870004001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/899	899	952.jp2	/asm0566/image/952.jp2
M. W. Sims letter to Abram and Sarah Ann Sanders, September, 17, 1847			Sims, M. W.		Sanders, Abram; Sanders, Sarah Ann		Holograph, signed	Sanders, Jane; Death notification; Ohio -- History -- 1787-1865 -- Sources	Correspondence		1847-09-17	1840-1850	Allegheny County (Pennsylvania)	4 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 26; Folder Title: Ohio Letters, 1820-1848			cme				Box7	asm0566000287																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/900	900	953.cpd	/asm0566/supp/900/index.pdf
Page 1																													asm0566000312						asm05660003120001001		93245200 Bytes	5024	6185	72235330	RGB	8	600	asm05660003120001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/901	901	954.jp2	/asm0566/image/954.jp2
Page 2																													asm0566000312						asm05660003120002001		93065652 Bytes	5029	6167	970870555	RGB	8	600	asm05660003120002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/902	902	955.jp2	/asm0566/image/955.jp2
Page 3																													asm0566000312						asm05660003120003001		92861232 Bytes	6209	4984	2727117118	RGB	8	600	asm05660003120003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/903	903	956.jp2	/asm0566/image/956.jp2
Charles Cotesworth Pinckney letter to John C. Calhoun, September 8, 1821			Pinckney, Charles Cotesworth, 1746-1825		Calhoun, John C. (John Caldwell), 1782-1850		Holograph, signed	Pinckney, Charles Cotesworth, 1746-1825 -- Correspondence; Furman, John G.; Applications for positions	Correspondence		1821-09-08	1820-1830	Charleston (South Carolina)	3 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 35; Folder Title: Pinckney, Charles Cotesworth: Letter to John C. Calhoun, 1821			cme				Box7	asm0566000312																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/904	904	957.cpd	/asm0566/supp/904/index.pdf
Page 1																													asm0566000261						asm05660002610001001		90876940 Bytes	5014	6040	2512120223	RGB	8	600	asm05660002610001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/905	905	958.jp2	/asm0566/image/958.jp2
Page 2																													asm0566000261						asm05660002610002001		90485572 Bytes	4985	6049	1858640667	RGB	8	600	asm05660002610002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/906	906	959.jp2	/asm0566/image/959.jp2
James Madison letter to William Pinkney, April 23, 1806			Madison, James, 1751-1836		Pinkney, William, 1764-1822		Holograph, signed	Madison, James, 1751-1836 -- Correspondence; United States -- Foreign relations -- Great Britain -- 19th century; Great Britain -- Foreign relations -- United States -- 19th century; Presidents -- United States -- Correspondence; United States. Dept. of State	Correspondence		1806-04-23	1800-1810	Washington (D.C.)	2 pages	eng		University of Miami Libraries. Special Collections	Historical Documents Collection	ASM0566	Series IV. Politics, Diplomacy, and Law	Box No. 7; Folder No. 2; Folder Title: Madison, James: Letter to William Pinkney, 1806			cme				Box7	asm0566000261																	2013-06-03	2013-06-03	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/907	907	960.cpd	/asm0566/supp/907/index.pdf
Page 1																													asm0566000366						asm05660003660001001		33308872 Bytes	2680	4140	2314060106	RGB	8	600	asm05660003660001001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/908	908	961.jp2	/asm0566/image/961.jp2
Page 2																													asm0566000366						asm05660003660002001		31595324 Bytes	2590	4063	2477994373	RGB	8	600	asm05660003660002001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/909	909	962.jp2	/asm0566/image/962.jp2
Page 3																													asm0566000366						asm05660003660003001		31704584 Bytes	2592	4074	2077677969	RGB	8	600	asm05660003660003001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/910	910	963.jp2	/asm0566/image/963.jp2
Page 4																													asm0566000366						asm05660003660004001		32014184 Bytes	2607	4090	1544948364	RGB	8	600	asm05660003660004001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/911	911	964.jp2	/asm0566/image/964.jp2
Page 5																													asm0566000366						asm05660003660005001		32552772 Bytes	2632	4119	271052200	RGB	8	600	asm05660003660005001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/912	912	965.jp2	/asm0566/image/965.jp2
Page 6																													asm0566000366						asm05660003660006001		31902980 Bytes	2596	4093	607095327	RGB	8	600	asm05660003660006001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/913	913	966.jp2	/asm0566/image/966.jp2
Page 7																													asm0566000366						asm05660003660007001		32086816 Bytes	2604	4104	4267692511	RGB	8	600	asm05660003660007001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/914	914	967.jp2	/asm0566/image/967.jp2
Page 8																													asm0566000366						asm05660003660008001		32139560 Bytes	2602	4114	3978379340	RGB	8	600	asm05660003660008001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/915	915	968.jp2	/asm0566/image/968.jp2
Page 9																													asm0566000366						asm05660003660009001		31806304 Bytes	2592	4087	1051586332	RGB	8	600	asm05660003660009001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/916	916	969.jp2	/asm0566/image/969.jp2
Page 10																													asm0566000366						asm05660003660010001		32424126 Bytes	2643	4086	3639445637	RGB	8	600	asm05660003660010001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/917	917	970.jp2	/asm0566/image/970.jp2
Page 11																													asm0566000366						asm05660003660011001		31440050 Bytes	2559	4092	2433864658	RGB	8	600	asm05660003660011001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/918	918	971.jp2	/asm0566/image/971.jp2
Page 12																													asm0566000366						asm05660003660012001		31728228 Bytes	2599	4066	3992847384	RGB	8	600	asm05660003660012001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/919	919	972.jp2	/asm0566/image/972.jp2
Page 13																													asm0566000366						asm05660003660013001		31965560 Bytes	2598	4098	847616483	RGB	8	600	asm05660003660013001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/920	920	973.jp2	/asm0566/image/973.jp2
Page 14																													asm0566000366						asm05660003660014001		31750492 Bytes	2591	4081	2736259715	RGB	8	600	asm05660003660014001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/921	921	974.jp2	/asm0566/image/974.jp2
Page 15																													asm0566000366						asm05660003660015001		31864612 Bytes	2598	4085	1531844068	RGB	8	600	asm05660003660015001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/922	922	975.jp2	/asm0566/image/975.jp2
Page 16																													asm0566000366						asm05660003660016001		32459414 Bytes	2619	4128	2151302087	RGB	8	600	asm05660003660016001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/923	923	976.jp2	/asm0566/image/976.jp2
Page 17																													asm0566000366						asm05660003660017001		32632986 Bytes	2604	4174	3373887856	RGB	8	600	asm05660003660017001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/924	924	977.jp2	/asm0566/image/977.jp2
Page 18																													asm0566000366						asm05660003660018001		32048788 Bytes	2608	4093	815698502	RGB	8	600	asm05660003660018001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/925	925	978.jp2	/asm0566/image/978.jp2
Page 19																													asm0566000366						asm05660003660019001		31500448 Bytes	2573	4078	3402503671	RGB	8	600	asm05660003660019001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/926	926	979.jp2	/asm0566/image/979.jp2
Page 20																													asm0566000366						asm05660003660020001		31998040 Bytes	2601	4098	680116641	RGB	8	600	asm05660003660020001.tif		2012-12-10	2012-12-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0566/id/927	927	980.jp2	/asm0566/image/980.jp2
